run_id,event_uid,canonical_key,selected_source,source_count,all_sources_json,sport_norm,league_norm,gender_scope,scheduled_start_utc,scheduled_date_local,home_team_norm,away_team_norm,home_team_display,away_team_display,final_score_display,game_state,status_norm,home_score,away_score,winner,loser,outcome_type,editorial_tier,editorial_bucket,content_action,content_family,posting_priority,caption_seed,score_by_period_json,team_stats_json,player_stats_json,top_performers_json,confidence,confidence_reason_json,score_conflict,manual_review,include_in_dashboard,include_in_graphics,editorial_rank,graphics_headline,graphics_subhead,source_url,source_priority
cc84c917103a2a20,3f0af2284bce364e,soccer|2026-06-06|kataller toyama|vegalta sendai,api_sports,1,"[""api_sports""]",soccer,J2/J3 League,unknown,2026-06-06T05:00:00+00:00,2026-06-06,vegalta sendai,kataller toyama,Vegalta Sendai,Kataller Toyama,Kataller Toyama 1 - Vegalta Sendai 1,final,final,1,1,,,draw,Tier 2,Review Queue,Manual Review,Results Desk,Archive Only,"Kataller Toyama and Vegalta Sendai finished level, 1-1.","{""goals"": {""home"": 1, ""away"": 1}, ""score"": {""halftime"": {""home"": 1, ""away"": 0}, ""fulltime"": {""home"": 1, ""away"": 1}, ""extratime"": {""home"": 0, ""away"": 0}, ""penalty"": {""home"": 4, ""away"": 2}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Kataller Toyama and Vegalta Sendai draw 1-1,Final: Kataller Toyama 1 - Vegalta Sendai 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,5bfab9739132ebed,soccer|2026-06-06|renofa yamaguchi|yokohama fc,api_sports,1,"[""api_sports""]",soccer,J2/J3 League,unknown,2026-06-06T05:00:00+00:00,2026-06-06,yokohama fc,renofa yamaguchi,Yokohama FC,Renofa Yamaguchi,Renofa Yamaguchi 1 - Yokohama FC 2,final,final,2,1,Yokohama FC,Renofa Yamaguchi,win,Tier 2,Review Queue,Manual Review,Results Desk,Archive Only,"Yokohama FC defeated Renofa Yamaguchi, Renofa Yamaguchi 1 - Yokohama FC 2.","{""goals"": {""home"": 2, ""away"": 1}, ""score"": {""halftime"": {""home"": 1, ""away"": 0}, ""fulltime"": {""home"": 2, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Yokohama FC beat Renofa Yamaguchi,Final: Renofa Yamaguchi 1 - Yokohama FC 2,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,226704fca041191b,soccer|2026-06-06|albirex niigata|consadole sapporo,api_sports,1,"[""api_sports""]",soccer,J2/J3 League,unknown,2026-06-06T05:00:00+00:00,2026-06-06,albirex niigata,consadole sapporo,Albirex Niigata,Consadole Sapporo,Consadole Sapporo 0 - Albirex Niigata 0,final,final,0,0,,,draw,Tier 2,Review Queue,Manual Review,Results Desk,Archive Only,"Consadole Sapporo and Albirex Niigata finished level, 0-0.","{""goals"": {""home"": 0, ""away"": 0}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 0, ""away"": 0}, ""extratime"": {""home"": 0, ""away"": 0}, ""penalty"": {""home"": 5, ""away"": 4}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Consadole Sapporo and Albirex Niigata draw 0-0,Final: Consadole Sapporo 0 - Albirex Niigata 0,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,515c5644bbe355c8,soccer|2026-06-06|matsumoto yamaga|nara club,api_sports,1,"[""api_sports""]",soccer,J2/J3 League,unknown,2026-06-06T05:00:00+00:00,2026-06-06,matsumoto yamaga,nara club,Matsumoto Yamaga,Nara Club,Nara Club 2 - Matsumoto Yamaga 0,final,final,0,2,Nara Club,Matsumoto Yamaga,win,Tier 2,Review Queue,Manual Review,Results Desk,Archive Only,"Nara Club defeated Matsumoto Yamaga, Nara Club 2 - Matsumoto Yamaga 0.","{""goals"": {""home"": 0, ""away"": 2}, ""score"": {""halftime"": {""home"": 0, ""away"": 2}, ""fulltime"": {""home"": 0, ""away"": 2}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Nara Club beat Matsumoto Yamaga,Final: Nara Club 2 - Matsumoto Yamaga 0,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,e43894bca36e4ead,soccer|2026-06-06|manningham united blues|western united ii,api_sports,1,"[""api_sports""]",soccer,Victoria NPL 2,unknown,2026-06-06T05:15:00+00:00,2026-06-06,manningham united blues,western united ii,Manningham United Blues,Western United II,Western United II 4 - Manningham United Blues 3,final,final,3,4,Western United II,Manningham United Blues,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Western United II defeated Manningham United Blues, Western United II 4 - Manningham United Blues 3.","{""goals"": {""home"": 3, ""away"": 4}, ""score"": {""halftime"": {""home"": 1, ""away"": 2}, ""fulltime"": {""home"": 3, ""away"": 4}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Western United II beat Manningham United Blues,Final: Western United II 4 - Manningham United Blues 3,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,b76c89e4e4f7fa8d,soccer|2026-06-06|adelaide comets|playford city patriots,api_sports,1,"[""api_sports""]",soccer,South Australia NPL,unknown,2026-06-06T05:30:00+00:00,2026-06-06,playford city patriots,adelaide comets,Playford City Patriots,Adelaide Comets,Adelaide Comets 2 - Playford City Patriots 2,final,final,2,2,,,draw,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Adelaide Comets and Playford City Patriots finished level, 2-2.","{""goals"": {""home"": 2, ""away"": 2}, ""score"": {""halftime"": {""home"": 0, ""away"": 2}, ""fulltime"": {""home"": 2, ""away"": 2}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Adelaide Comets and Playford City Patriots draw 2-2,Final: Adelaide Comets 2 - Playford City Patriots 2,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,23b42a35c375ca18,soccer|2026-06-06|campbelltown city|para hills knights,api_sports,1,"[""api_sports""]",soccer,South Australia NPL,unknown,2026-06-06T05:30:00+00:00,2026-06-06,campbelltown city,para hills knights,Campbelltown City,Para Hills Knights,Para Hills Knights 0 - Campbelltown City 3,final,final,3,0,Campbelltown City,Para Hills Knights,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Campbelltown City defeated Para Hills Knights, Para Hills Knights 0 - Campbelltown City 3.","{""goals"": {""home"": 3, ""away"": 0}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 3, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Campbelltown City beat Para Hills Knights,Final: Para Hills Knights 0 - Campbelltown City 3,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,9e59645cab2212c7,soccer|2026-06-06|adelaide raiders|salisbury united,api_sports,1,"[""api_sports""]",soccer,South Australia State League 1,unknown,2026-06-06T05:30:00+00:00,2026-06-06,salisbury united,adelaide raiders,Salisbury United,Adelaide Raiders,Adelaide Raiders 3 - Salisbury United 4,final,final,4,3,Salisbury United,Adelaide Raiders,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Salisbury United defeated Adelaide Raiders, Adelaide Raiders 3 - Salisbury United 4.","{""goals"": {""home"": 4, ""away"": 3}, ""score"": {""halftime"": {""home"": 2, ""away"": 0}, ""fulltime"": {""home"": 4, ""away"": 3}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Salisbury United beat Adelaide Raiders,Final: Adelaide Raiders 3 - Salisbury United 4,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,0d0eb618f8acf80e,soccer|2026-06-06|adelaide blue eagles|adelaide olympic,api_sports,1,"[""api_sports""]",soccer,South Australia State League 1,unknown,2026-06-06T05:30:00+00:00,2026-06-06,adelaide blue eagles,adelaide olympic,Adelaide Blue Eagles,Adelaide Olympic,Adelaide Olympic 2 - Adelaide Blue Eagles 1,final,final,1,2,Adelaide Olympic,Adelaide Blue Eagles,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Adelaide Olympic defeated Adelaide Blue Eagles, Adelaide Olympic 2 - Adelaide Blue Eagles 1.","{""goals"": {""home"": 1, ""away"": 2}, ""score"": {""halftime"": {""home"": 0, ""away"": 1}, ""fulltime"": {""home"": 1, ""away"": 2}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Adelaide Olympic beat Adelaide Blue Eagles,Final: Adelaide Olympic 2 - Adelaide Blue Eagles 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,e674d25ce26c2b69,soccer|2026-06-06|adelaide cobras|south adelaide panthers,api_sports,1,"[""api_sports""]",soccer,South Australia State League 1,unknown,2026-06-06T05:30:00+00:00,2026-06-06,south adelaide panthers,adelaide cobras,South Adelaide Panthers,Adelaide Cobras,Adelaide Cobras 2 - South Adelaide Panthers 0,final,final,0,2,Adelaide Cobras,South Adelaide Panthers,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Adelaide Cobras defeated South Adelaide Panthers, Adelaide Cobras 2 - South Adelaide Panthers 0.","{""goals"": {""home"": 0, ""away"": 2}, ""score"": {""halftime"": {""home"": 0, ""away"": 1}, ""fulltime"": {""home"": 0, ""away"": 2}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Adelaide Cobras beat South Adelaide Panthers,Final: Adelaide Cobras 2 - South Adelaide Panthers 0,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,95aa4b9b332bf3e7,soccer|2026-06-06|adelaide victory|cumberland united,api_sports,1,"[""api_sports""]",soccer,South Australia State League 1,unknown,2026-06-06T05:30:00+00:00,2026-06-06,adelaide victory,cumberland united,Adelaide Victory,Cumberland United,Cumberland United 1 - Adelaide Victory 2,final,final,2,1,Adelaide Victory,Cumberland United,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Adelaide Victory defeated Cumberland United, Cumberland United 1 - Adelaide Victory 2.","{""goals"": {""home"": 2, ""away"": 1}, ""score"": {""halftime"": {""home"": 1, ""away"": 0}, ""fulltime"": {""home"": 2, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Adelaide Victory beat Cumberland United,Final: Cumberland United 1 - Adelaide Victory 2,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,9e97ac8a4f4063d0,soccer|2026-06-06|apia leichhardt u20|manly utd u20,api_sports,1,"[""api_sports""]",soccer,Npl Nsw U20,unknown,2026-06-06T05:30:00+00:00,2026-06-06,apia leichhardt u20,manly utd u20,APIA Leichhardt U20,Manly Utd U20,Manly Utd U20 0 - APIA Leichhardt U20 4,final,final,4,0,APIA Leichhardt U20,Manly Utd U20,win,Tier 2,Review Queue,Manual Review,Results Desk,Archive Only,"APIA Leichhardt U20 defeated Manly Utd U20, Manly Utd U20 0 - APIA Leichhardt U20 4.","{""goals"": {""home"": 4, ""away"": 0}, ""score"": {""halftime"": {""home"": 2, ""away"": 0}, ""fulltime"": {""home"": 4, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,APIA Leichhardt U20 beat Manly Utd U20,Final: Manly Utd U20 0 - APIA Leichhardt U20 4,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,e9cde80931a6c1c4,soccer|2026-06-06|machida zelvia|nagoya grampus,api_sports,1,"[""api_sports""]",soccer,J1 League,unknown,2026-06-06T06:00:00+00:00,2026-06-06,machida zelvia,nagoya grampus,Machida Zelvia,Nagoya Grampus,Nagoya Grampus 1 - Machida Zelvia 2,final,final,2,1,Machida Zelvia,Nagoya Grampus,win,Tier 2,Review Queue,Manual Review,Results Desk,Archive Only,"Machida Zelvia defeated Nagoya Grampus, Nagoya Grampus 1 - Machida Zelvia 2.","{""goals"": {""home"": 2, ""away"": 1}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 0, ""away"": 0}, ""extratime"": {""home"": 2, ""away"": 1}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Machida Zelvia beat Nagoya Grampus,Final: Nagoya Grampus 1 - Machida Zelvia 2,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,e92bbc6af030215f,soccer|2026-06-06|mito hollyhock|v varen nagasaki,api_sports,1,"[""api_sports""]",soccer,J1 League,unknown,2026-06-06T06:00:00+00:00,2026-06-06,mito hollyhock,v varen nagasaki,Mito Hollyhock,V-varen Nagasaki,V-varen Nagasaki 1 - Mito Hollyhock 0,final,final,0,1,V-varen Nagasaki,Mito Hollyhock,win,Tier 2,Review Queue,Manual Review,Results Desk,Archive Only,"V-varen Nagasaki defeated Mito Hollyhock, V-varen Nagasaki 1 - Mito Hollyhock 0.","{""goals"": {""home"": 0, ""away"": 1}, ""score"": {""halftime"": {""home"": 0, ""away"": 1}, ""fulltime"": {""home"": 0, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,V-varen Nagasaki beat Mito Hollyhock,Final: V-varen Nagasaki 1 - Mito Hollyhock 0,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,4843c6919e3654c4,soccer|2026-06-06|fc gifu|gainare tottori,api_sports,1,"[""api_sports""]",soccer,J2/J3 League,unknown,2026-06-06T06:00:00+00:00,2026-06-06,fc gifu,gainare tottori,FC Gifu,Gainare Tottori,Gainare Tottori 1 - FC Gifu 1,final,final,1,1,,,draw,Tier 2,Review Queue,Manual Review,Results Desk,Archive Only,"Gainare Tottori and FC Gifu finished level, 1-1.","{""goals"": {""home"": 1, ""away"": 1}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 1, ""away"": 1}, ""extratime"": {""home"": 0, ""away"": 0}, ""penalty"": {""home"": 2, ""away"": 4}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Gainare Tottori and FC Gifu draw 1-1,Final: Gainare Tottori 1 - FC Gifu 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,fa0aa2ea2b215136,soccer|2026-06-06|blacktown spartans|hakoah sydney city,api_sports,1,"[""api_sports""]",soccer,New South Wales NPL 2,unknown,2026-06-06T06:30:00+00:00,2026-06-06,hakoah sydney city,blacktown spartans,Hakoah Sydney City,Blacktown Spartans,Blacktown Spartans 1 - Hakoah Sydney City 2,final,final,2,1,Hakoah Sydney City,Blacktown Spartans,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Hakoah Sydney City defeated Blacktown Spartans, Blacktown Spartans 1 - Hakoah Sydney City 2.","{""goals"": {""home"": 2, ""away"": 1}, ""score"": {""halftime"": {""home"": 1, ""away"": 1}, ""fulltime"": {""home"": 2, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Hakoah Sydney City beat Blacktown Spartans,Final: Blacktown Spartans 1 - Hakoah Sydney City 2,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,defbb17142e1c395,soccer|2026-06-06|broadmeadow magic|valentine,api_sports,1,"[""api_sports""]",soccer,Northern NSW NPL,unknown,2026-06-06T06:30:00+00:00,2026-06-06,valentine,broadmeadow magic,Valentine,Broadmeadow Magic,Broadmeadow Magic 1 - Valentine 1,final,final,1,1,,,draw,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Broadmeadow Magic and Valentine finished level, 1-1.","{""goals"": {""home"": 1, ""away"": 1}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 1, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Broadmeadow Magic and Valentine draw 1-1,Final: Broadmeadow Magic 1 - Valentine 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,35745c2a37090a5a,soccer|2026-06-06|st george saints u20|sutherland sharks u20,api_sports,1,"[""api_sports""]",soccer,Npl Nsw U20,unknown,2026-06-06T06:30:00+00:00,2026-06-06,st george saints u20,sutherland sharks u20,St George Saints U20,Sutherland Sharks U20,Sutherland Sharks U20 4 - St George Saints U20 1,final,final,1,4,Sutherland Sharks U20,St George Saints U20,win,Tier 2,Review Queue,Manual Review,Results Desk,Archive Only,"Sutherland Sharks U20 defeated St George Saints U20, Sutherland Sharks U20 4 - St George Saints U20 1.","{""goals"": {""home"": 1, ""away"": 4}, ""score"": {""halftime"": {""home"": 0, ""away"": 2}, ""fulltime"": {""home"": 1, ""away"": 4}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Sutherland Sharks U20 beat St George Saints U20,Final: Sutherland Sharks U20 4 - St George Saints U20 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,9f5793b2b23972ad,soccer|2026-06-06|sd raiders|unsw,api_sports,1,"[""api_sports""]",soccer,New South Wales NPL,unknown,2026-06-06T07:00:00+00:00,2026-06-06,sd raiders,unsw,SD Raiders,UNSW,UNSW 0 - SD Raiders 2,final,final,2,0,SD Raiders,UNSW,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"SD Raiders defeated UNSW, UNSW 0 - SD Raiders 2.","{""goals"": {""home"": 2, ""away"": 0}, ""score"": {""halftime"": {""home"": 1, ""away"": 0}, ""fulltime"": {""home"": 2, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,SD Raiders beat UNSW,Final: UNSW 0 - SD Raiders 2,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,d2d2a021e2a274fd,soccer|2026-06-06|bankstown city lions|northern tigers,api_sports,1,"[""api_sports""]",soccer,New South Wales NPL 2,unknown,2026-06-06T07:00:00+00:00,2026-06-06,bankstown city lions,northern tigers,Bankstown City Lions,Northern Tigers,Northern Tigers 1 - Bankstown City Lions 1,final,final,1,1,,,draw,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Northern Tigers and Bankstown City Lions finished level, 1-1.","{""goals"": {""home"": 1, ""away"": 1}, ""score"": {""halftime"": {""home"": 1, ""away"": 1}, ""fulltime"": {""home"": 1, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Northern Tigers and Bankstown City Lions draw 1-1,Final: Northern Tigers 1 - Bankstown City Lions 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,7e4f41d4a3addc45,soccer|2026-06-06|central coast ii|dulwich hill,api_sports,1,"[""api_sports""]",soccer,New South Wales NPL 2,unknown,2026-06-06T07:00:00+00:00,2026-06-06,dulwich hill,central coast ii,Dulwich Hill,Central Coast II,Central Coast II 1 - Dulwich Hill 1,final,final,1,1,,,draw,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Central Coast II and Dulwich Hill finished level, 1-1.","{""goals"": {""home"": 1, ""away"": 1}, ""score"": {""halftime"": {""home"": 0, ""away"": 1}, ""fulltime"": {""home"": 1, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Central Coast II and Dulwich Hill draw 1-1,Final: Central Coast II 1 - Dulwich Hill 1,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,c38aff1869464798,soccer|2026-06-06|newcastle jets ii|prospect united,api_sports,1,"[""api_sports""]",soccer,New South Wales NPL 2,unknown,2026-06-06T07:00:00+00:00,2026-06-06,newcastle jets ii,prospect united,Newcastle Jets II,Prospect United,Prospect United 2 - Newcastle Jets II 2,final,final,2,2,,,draw,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Prospect United and Newcastle Jets II finished level, 2-2.","{""goals"": {""home"": 2, ""away"": 2}, ""score"": {""halftime"": {""home"": 1, ""away"": 1}, ""fulltime"": {""home"": 2, ""away"": 2}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Prospect United and Newcastle Jets II draw 2-2,Final: Prospect United 2 - Newcastle Jets II 2,https://v3.football.api-sports.io/fixtures,100
cc84c917103a2a20,067924f8c77932be,soccer|2026-06-06|hurstville fc|inter lions,api_sports,1,"[""api_sports""]",soccer,New South Wales NPL 2,unknown,2026-06-06T07:00:00+00:00,2026-06-06,inter lions,hurstville fc,Inter Lions,Hurstville FC,Hurstville FC 1 - Inter Lions 2,final,final,2,1,Inter Lions,Hurstville FC,win,Tier 3,Review Queue,Manual Review,Results Desk,Archive Only,"Inter Lions defeated Hurstville FC, Hurstville FC 1 - Inter Lions 2.","{""goals"": {""home"": 2, ""away"": 1}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 2, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.72,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05], [""gender_unknown_penalty"", -0.2]], ""final_confidence"": 0.72}",No,Yes,No,No,0.0,Inter Lions beat Hurstville FC,Final: Hurstville FC 1 - Inter Lions 2,https://v3.football.api-sports.io/fixtures,100
