athlete_id,display_name,team_id,required_image_type,reason,recommended_path
las_vegas_aces_jerrica_thomas_headshot,Jerrica Thomas headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_jerrica_thomas_headshot/headshot.png
las_vegas_aces_jerrica_thomas_headshot,Jerrica Thomas headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_jerrica_thomas_headshot/cutout.png
las_vegas_aces_jewell_loyd_headshot,Jewell Loyd headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_jewell_loyd_headshot/headshot.png
las_vegas_aces_jewell_loyd_headshot,Jewell Loyd headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_jewell_loyd_headshot/cutout.png
las_vegas_aces_kierstan_bell_headshot,Kierstan Bell headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_kierstan_bell_headshot/headshot.png
las_vegas_aces_kierstan_bell_headshot,Kierstan Bell headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_kierstan_bell_headshot/cutout.png
las_vegas_aces_larry_lewis_headshot,Larry Lewis headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_larry_lewis_headshot/headshot.png
las_vegas_aces_larry_lewis_headshot,Larry Lewis headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_larry_lewis_headshot/cutout.png
las_vegas_aces_las_vegas_aces,Las Vegas Aces,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_las_vegas_aces/headshot.png
las_vegas_aces_las_vegas_aces,Las Vegas Aces,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_las_vegas_aces/cutout.png
las_vegas_aces_micah_fraction_headshot,Micah Fraction headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_micah_fraction_headshot/headshot.png
las_vegas_aces_micah_fraction_headshot,Micah Fraction headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_micah_fraction_headshot/cutout.png
las_vegas_aces_nalyssa_smith_headshot,NaLyssa Smith headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_nalyssa_smith_headshot/headshot.png
las_vegas_aces_nalyssa_smith_headshot,NaLyssa Smith headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_nalyssa_smith_headshot/cutout.png
las_vegas_aces_nola_henry_headshot,Nola Henry headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_nola_henry_headshot/headshot.png
las_vegas_aces_nola_henry_headshot,Nola Henry headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_nola_henry_headshot/cutout.png
las_vegas_aces_stephanie_talbot_headshot,Stephanie Talbot headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_stephanie_talbot_headshot/headshot.png
las_vegas_aces_stephanie_talbot_headshot,Stephanie Talbot headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_stephanie_talbot_headshot/cutout.png
las_vegas_aces_ty_ellis_headshot,Ty Ellis headshot,las_vegas_aces,headshot,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_ty_ellis_headshot/headshot.png
las_vegas_aces_ty_ellis_headshot,Ty Ellis headshot,las_vegas_aces,cutout,approved athlete image missing,assets/leagues/wnba/athletes/las_vegas_aces_ty_ellis_headshot/cutout.png
los_angeles_sparks_ariel_atkins_headshot,Ariel Atkins headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_ariel_atkins_headshot/headshot.png
los_angeles_sparks_ariel_atkins_headshot,Ariel Atkins headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_ariel_atkins_headshot/cutout.png
los_angeles_sparks_cameron_brink_headshot,Cameron Brink headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_cameron_brink_headshot/headshot.png
los_angeles_sparks_cameron_brink_headshot,Cameron Brink headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_cameron_brink_headshot/cutout.png
los_angeles_sparks_chance_gray_headshot,Chance Gray headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_chance_gray_headshot/headshot.png
los_angeles_sparks_chance_gray_headshot,Chance Gray headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_chance_gray_headshot/cutout.png
los_angeles_sparks_dearica_hamby_headshot,Dearica Hamby headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_dearica_hamby_headshot/headshot.png
los_angeles_sparks_dearica_hamby_headshot,Dearica Hamby headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_dearica_hamby_headshot/cutout.png
los_angeles_sparks_ebony_hoffman_headshot,Ebony Hoffman headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_ebony_hoffman_headshot/headshot.png
los_angeles_sparks_ebony_hoffman_headshot,Ebony Hoffman headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_ebony_hoffman_headshot/cutout.png
los_angeles_sparks_emma_cannon_headshot,Emma Cannon headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_emma_cannon_headshot/headshot.png
los_angeles_sparks_emma_cannon_headshot,Emma Cannon headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_emma_cannon_headshot/cutout.png
los_angeles_sparks_erica_wheeler_headshot,Erica Wheeler headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_erica_wheeler_headshot/headshot.png
los_angeles_sparks_erica_wheeler_headshot,Erica Wheeler headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_erica_wheeler_headshot/cutout.png
los_angeles_sparks_jihyun_park_headshot,Jihyun Park headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_jihyun_park_headshot/headshot.png
los_angeles_sparks_jihyun_park_headshot,Jihyun Park headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_jihyun_park_headshot/cutout.png
los_angeles_sparks_karrisa_scherer_headshot,Karrisa Scherer headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_karrisa_scherer_headshot/headshot.png
los_angeles_sparks_karrisa_scherer_headshot,Karrisa Scherer headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_karrisa_scherer_headshot/cutout.png
los_angeles_sparks_kate_martin_headshot,Kate Martin headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_kate_martin_headshot/headshot.png
los_angeles_sparks_kate_martin_headshot,Kate Martin headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_kate_martin_headshot/cutout.png
los_angeles_sparks_kelsey_plum_headshot,Kelsey Plum headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_kelsey_plum_headshot/headshot.png
los_angeles_sparks_kelsey_plum_headshot,Kelsey Plum headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_kelsey_plum_headshot/cutout.png
los_angeles_sparks_laura_ziegler_headshot,Laura Ziegler headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_laura_ziegler_headshot/headshot.png
los_angeles_sparks_laura_ziegler_headshot,Laura Ziegler headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_laura_ziegler_headshot/cutout.png
los_angeles_sparks_los_angeles_sparks,Los Angeles Sparks,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_los_angeles_sparks/headshot.png
los_angeles_sparks_los_angeles_sparks,Los Angeles Sparks,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_los_angeles_sparks/cutout.png
los_angeles_sparks_lynne_roberts_headshot,Lynne Roberts headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_lynne_roberts_headshot/headshot.png
los_angeles_sparks_lynne_roberts_headshot,Lynne Roberts headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_lynne_roberts_headshot/cutout.png
los_angeles_sparks_nneka_ogwumike_headshot,Nneka Ogwumike headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_nneka_ogwumike_headshot/headshot.png
los_angeles_sparks_nneka_ogwumike_headshot,Nneka Ogwumike headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_nneka_ogwumike_headshot/cutout.png
los_angeles_sparks_rae_burrell_headshot,Rae Burrell headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_rae_burrell_headshot/headshot.png
los_angeles_sparks_rae_burrell_headshot,Rae Burrell headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_rae_burrell_headshot/cutout.png
los_angeles_sparks_sania_feagin_headshot,Sania Feagin headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_sania_feagin_headshot/headshot.png
los_angeles_sparks_sania_feagin_headshot,Sania Feagin headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_sania_feagin_headshot/cutout.png
los_angeles_sparks_tavon_spears_headshot,Tavon Spears headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_tavon_spears_headshot/headshot.png
los_angeles_sparks_tavon_spears_headshot,Tavon Spears headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_tavon_spears_headshot/cutout.png
los_angeles_sparks_zak_buncik_headshot,Zak Buncik headshot,los_angeles_sparks,headshot,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_zak_buncik_headshot/headshot.png
los_angeles_sparks_zak_buncik_headshot,Zak Buncik headshot,los_angeles_sparks,cutout,approved athlete image missing,assets/leagues/wnba/athletes/los_angeles_sparks_zak_buncik_headshot/cutout.png
minnesota_lynx_anastasiia_olairi_kosu_headshot,Anastasiia Olairi Kosu headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_anastasiia_olairi_kosu_headshot/headshot.png
minnesota_lynx_anastasiia_olairi_kosu_headshot,Anastasiia Olairi Kosu headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_anastasiia_olairi_kosu_headshot/cutout.png
minnesota_lynx_antonia_delaere_headshot,Antonia Delaere headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_antonia_delaere_headshot/headshot.png
minnesota_lynx_antonia_delaere_headshot,Antonia Delaere headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_antonia_delaere_headshot/cutout.png
minnesota_lynx_cheryl_reeve_headshot,Cheryl Reeve headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_cheryl_reeve_headshot/headshot.png
minnesota_lynx_cheryl_reeve_headshot,Cheryl Reeve headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_cheryl_reeve_headshot/cutout.png
minnesota_lynx_chuck_barta_headshot,Chuck Barta headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_chuck_barta_headshot/headshot.png
minnesota_lynx_chuck_barta_headshot,Chuck Barta headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_chuck_barta_headshot/cutout.png
minnesota_lynx_courtney_williams_headshot,Courtney Williams headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_courtney_williams_headshot/headshot.png
minnesota_lynx_courtney_williams_headshot,Courtney Williams headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_courtney_williams_headshot/cutout.png
minnesota_lynx_dorka_juhasz_headshot,Dorka Juhasz headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_dorka_juhasz_headshot/headshot.png
minnesota_lynx_dorka_juhasz_headshot,Dorka Juhasz headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_dorka_juhasz_headshot/cutout.png
minnesota_lynx_download_on_the_apple_app_store,Download on the Apple App Store,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_download_on_the_apple_app_store/headshot.png
minnesota_lynx_download_on_the_apple_app_store,Download on the Apple App Store,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_download_on_the_apple_app_store/cutout.png
minnesota_lynx_eliska_hamzova_headshot,Eliska Hamzova headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_eliska_hamzova_headshot/headshot.png
minnesota_lynx_eliska_hamzova_headshot,Eliska Hamzova headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_eliska_hamzova_headshot/cutout.png
minnesota_lynx_emma_cechova_headshot,Emma Cechova headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_emma_cechova_headshot/headshot.png
minnesota_lynx_emma_cechova_headshot,Emma Cechova headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_emma_cechova_headshot/cutout.png
minnesota_lynx_eric_thibault_headshot,Eric Thibault headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_eric_thibault_headshot/headshot.png
minnesota_lynx_eric_thibault_headshot,Eric Thibault headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_eric_thibault_headshot/cutout.png
minnesota_lynx_get_it_on_google_play,Get it on Google Play,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_get_it_on_google_play/headshot.png
minnesota_lynx_get_it_on_google_play,Get it on Google Play,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_get_it_on_google_play/cutout.png
minnesota_lynx_janel_mccarville_headshot,Janel McCarville headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_janel_mccarville_headshot/headshot.png
minnesota_lynx_janel_mccarville_headshot,Janel McCarville headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_janel_mccarville_headshot/cutout.png
minnesota_lynx_kayla_mcbride_headshot,Kayla McBride headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_kayla_mcbride_headshot/headshot.png
minnesota_lynx_kayla_mcbride_headshot,Kayla McBride headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_kayla_mcbride_headshot/cutout.png
minnesota_lynx_liatu_king_headshot,Liatu King headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_liatu_king_headshot/headshot.png
minnesota_lynx_liatu_king_headshot,Liatu King headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_liatu_king_headshot/cutout.png
minnesota_lynx_lindsay_whalen_headshot,Lindsay Whalen headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_lindsay_whalen_headshot/headshot.png
minnesota_lynx_lindsay_whalen_headshot,Lindsay Whalen headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_lindsay_whalen_headshot/cutout.png
minnesota_lynx_maya_caldwell_headshot,Maya Caldwell headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_maya_caldwell_headshot/headshot.png
minnesota_lynx_maya_caldwell_headshot,Maya Caldwell headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_maya_caldwell_headshot/cutout.png
minnesota_lynx_minnesota_lynx,Minnesota Lynx,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_minnesota_lynx/headshot.png
minnesota_lynx_minnesota_lynx,Minnesota Lynx,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_minnesota_lynx/cutout.png
minnesota_lynx_napheesa_collier_headshot,Napheesa Collier headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_napheesa_collier_headshot/headshot.png
minnesota_lynx_napheesa_collier_headshot,Napheesa Collier headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_napheesa_collier_headshot/cutout.png
minnesota_lynx_natasha_howard_headshot,Natasha Howard headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_natasha_howard_headshot/headshot.png
minnesota_lynx_natasha_howard_headshot,Natasha Howard headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_natasha_howard_headshot/cutout.png
minnesota_lynx_nia_coffey_headshot,Nia Coffey headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_nia_coffey_headshot/headshot.png
minnesota_lynx_nia_coffey_headshot,Nia Coffey headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_nia_coffey_headshot/cutout.png
minnesota_lynx_olivia_miles_headshot,Olivia Miles headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_olivia_miles_headshot/headshot.png
minnesota_lynx_olivia_miles_headshot,Olivia Miles headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_olivia_miles_headshot/cutout.png
minnesota_lynx_rebekkah_brunson_headshot,Rebekkah Brunson headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_rebekkah_brunson_headshot/headshot.png
minnesota_lynx_rebekkah_brunson_headshot,Rebekkah Brunson headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_rebekkah_brunson_headshot/cutout.png
minnesota_lynx_teaira_mccowan_headshot,Teaira McCowan headshot,minnesota_lynx,headshot,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_teaira_mccowan_headshot/headshot.png
minnesota_lynx_teaira_mccowan_headshot,Teaira McCowan headshot,minnesota_lynx,cutout,approved athlete image missing,assets/leagues/wnba/athletes/minnesota_lynx_teaira_mccowan_headshot/cutout.png
new_york_liberty_addi_walters_headshot,Addi Walters headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_addi_walters_headshot/headshot.png
new_york_liberty_addi_walters_headshot,Addi Walters headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_addi_walters_headshot/cutout.png
new_york_liberty_andrew_wade_headshot,Andrew Wade headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_andrew_wade_headshot/headshot.png
new_york_liberty_andrew_wade_headshot,Andrew Wade headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_andrew_wade_headshot/cutout.png
new_york_liberty_anneli_maley_headshot,Anneli Maley headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_anneli_maley_headshot/headshot.png
new_york_liberty_anneli_maley_headshot,Anneli Maley headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_anneli_maley_headshot/cutout.png
new_york_liberty_betnijah_laney_hamilton_headshot,Betnijah Laney-Hamilton headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_betnijah_laney_hamilton_headshot/headshot.png
new_york_liberty_betnijah_laney_hamilton_headshot,Betnijah Laney-Hamilton headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_betnijah_laney_hamilton_headshot/cutout.png
new_york_liberty_breanna_stewart_headshot,Breanna Stewart headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_breanna_stewart_headshot/headshot.png
new_york_liberty_breanna_stewart_headshot,Breanna Stewart headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_breanna_stewart_headshot/cutout.png
new_york_liberty_chris_demarco_headshot,Chris DeMarco headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_chris_demarco_headshot/headshot.png
new_york_liberty_chris_demarco_headshot,Chris DeMarco headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_chris_demarco_headshot/cutout.png
new_york_liberty_courtney_paris_headshot,Courtney Paris headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_courtney_paris_headshot/headshot.png
new_york_liberty_courtney_paris_headshot,Courtney Paris headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_courtney_paris_headshot/cutout.png
new_york_liberty_download_on_the_apple_app_store,Download on the Apple App Store,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_download_on_the_apple_app_store/headshot.png
new_york_liberty_download_on_the_apple_app_store,Download on the Apple App Store,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_download_on_the_apple_app_store/cutout.png
new_york_liberty_get_it_on_google_play,Get it on Google Play,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_get_it_on_google_play/headshot.png
new_york_liberty_get_it_on_google_play,Get it on Google Play,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_get_it_on_google_play/cutout.png
new_york_liberty_han_xu_headshot,Han Xu headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_han_xu_headshot/headshot.png
new_york_liberty_han_xu_headshot,Han Xu headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_han_xu_headshot/cutout.png
new_york_liberty_jonquel_jones_headshot,Jonquel Jones headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_jonquel_jones_headshot/headshot.png
new_york_liberty_jonquel_jones_headshot,Jonquel Jones headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_jonquel_jones_headshot/cutout.png
new_york_liberty_leonie_fiebich_headshot,Leonie Fiebich headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_leonie_fiebich_headshot/headshot.png
new_york_liberty_leonie_fiebich_headshot,Leonie Fiebich headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_leonie_fiebich_headshot/cutout.png
new_york_liberty_marine_fauthoux_headshot,Marine Fauthoux headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_marine_fauthoux_headshot/headshot.png
new_york_liberty_marine_fauthoux_headshot,Marine Fauthoux headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_marine_fauthoux_headshot/cutout.png
new_york_liberty_marine_johannes_headshot,Marine Johannes headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_marine_johannes_headshot/headshot.png
new_york_liberty_marine_johannes_headshot,Marine Johannes headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_marine_johannes_headshot/cutout.png
new_york_liberty_new_york_liberty,New York Liberty,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_new_york_liberty/headshot.png
new_york_liberty_new_york_liberty,New York Liberty,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_new_york_liberty/cutout.png
new_york_liberty_norielis_subero_headshot,Norielis Subero headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_norielis_subero_headshot/headshot.png
new_york_liberty_norielis_subero_headshot,Norielis Subero headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_norielis_subero_headshot/cutout.png
new_york_liberty_pauline_astier_headshot,Pauline Astier headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_pauline_astier_headshot/headshot.png
new_york_liberty_pauline_astier_headshot,Pauline Astier headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_pauline_astier_headshot/cutout.png
new_york_liberty_raquel_carrera_headshot,Raquel Carrera headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_raquel_carrera_headshot/headshot.png
new_york_liberty_raquel_carrera_headshot,Raquel Carrera headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_raquel_carrera_headshot/cutout.png
new_york_liberty_rebecca_allen_headshot,Rebecca Allen headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_rebecca_allen_headshot/headshot.png
new_york_liberty_rebecca_allen_headshot,Rebecca Allen headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_rebecca_allen_headshot/cutout.png
new_york_liberty_rebekah_gardner_headshot,Rebekah Gardner headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_rebekah_gardner_headshot/headshot.png
new_york_liberty_rebekah_gardner_headshot,Rebekah Gardner headshot,new_york_liberty,cutout,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_rebekah_gardner_headshot/cutout.png
new_york_liberty_sabrina_ionescu_headshot,Sabrina Ionescu headshot,new_york_liberty,headshot,approved athlete image missing,assets/leagues/wnba/athletes/new_york_liberty_sabrina_ionescu_headshot/headshot.png
