asset_id,run_id,asset_type,entity_type,sport,league,entity_name,source_domain,page_url,source_url,discovered_via,selector_used,alt_text,title_text,mime_type,file_ext,width_px,height_px,file_bytes,http_status,sha256,ahash,rights_status,rights_notes,needs_manual_review,is_official_source,crawl_timestamp_utc,download_path,thumbnail_path,candidate_score,approval_status,approved_asset_id
ast_1a86cb08d9ed11,assetdesk_20260608_033823,logo_candidate,team,soccer,Soccer,Australia W,cdn.sanity.io,https://www.ussoccer.com/teams/uswnt,https://cdn.sanity.io/images/oyf3dba6/production/4583e6ecea8caf14ff5724969fe4cbeaf2e8198d-580x580.jpg,img_tag,img,,USWNT | U.S. Women's National Soccer Team | U.S. Soccer Official Site,image/jpeg,jpg,580,580,26939,200,3ef91596716dd1f4b21ddbdbc739c3854de0d0a5d11c641616d071885337b5c7,ffe7e7e7e7e78381,review_or_low_score,Candidate retained for review.,Yes,No,2026-06-08T03:49:23.287246+00:00,data/assets/raw/ast_1a86cb08d9ed11.jpg,data/assets/thumbs/ast_1a86cb08d9ed11.webp,0,review,
ast_08ccaf86486910,assetdesk_20260608_033823,logo_candidate,team,soccer,Soccer,Australia W,cdn.sanity.io,https://www.ussoccer.com/teams/uswnt,https://cdn.sanity.io/images/oyf3dba6/production/4a5e7787ab309fcbe094a4bccd9201d2f87cc651-4000x4000.jpg,img_tag,img,,USWNT | U.S. Women's National Soccer Team | U.S. Soccer Official Site,image/jpeg,jpg,4000,4000,2256549,200,36b9bd67f819ac65c23e8b9fdc4838a758c00f2cf308d111372ab39e66201e50,e7ebe3e3c3c10890,review_or_low_score,Candidate retained for review.,Yes,No,2026-06-08T03:49:24.099300+00:00,data/assets/raw/ast_08ccaf86486910.jpg,data/assets/thumbs/ast_08ccaf86486910.webp,0,review,
ast_e927311d7197db,assetdesk_20260608_033823,logo_candidate,team,soccer,Soccer,Australia W,cdn.sanity.io,https://www.ussoccer.com/teams/uswnt,https://cdn.sanity.io/images/oyf3dba6/production/522085e1c9f4938c4edc3a266e1684e64e67ddef-580x580.jpg,img_tag,img,,USWNT | U.S. Women's National Soccer Team | U.S. Soccer Official Site,image/jpeg,jpg,580,580,29171,200,3a7671ae73bf5962cd4adbf01e6f987562d872c9c09745f5fb7ec199c29a9103,ffe7e3e7e7c38100,review_or_low_score,Candidate retained for review.,Yes,No,2026-06-08T03:49:24.747997+00:00,data/assets/raw/ast_e927311d7197db.jpg,data/assets/thumbs/ast_e927311d7197db.webp,0,review,
ast_c060b2e88d56dd,assetdesk_20260608_033823,logo_candidate,team,soccer,Soccer,Australia W,cdn.sanity.io,https://www.ussoccer.com/teams/uswnt,https://cdn.sanity.io/images/oyf3dba6/production/f5cfc210cb9ed3a406d667fa63dc7edf52acb888-580x580.jpg,img_tag,img,,USWNT | U.S. Women's National Soccer Team | U.S. Soccer Official Site,image/jpeg,jpg,580,580,36019,200,c2969566c5e268f3e20511cf6df364c4b4c84def2fd130ed328da5a5cc9dc07a,ffe7e7c3c3c38101,review_or_low_score,Candidate retained for review.,Yes,No,2026-06-08T03:49:25.398955+00:00,data/assets/raw/ast_c060b2e88d56dd.jpg,data/assets/thumbs/ast_c060b2e88d56dd.webp,0,review,
ast_9ff82277f2d869,assetdesk_20260608_033823,logo_candidate,team,soccer,Soccer,Australia W,cdn.sanity.io,https://www.ussoccer.com/teams/uswnt,https://cdn.sanity.io/images/oyf3dba6/production/fc3dbe14733144d5df4536afd7eae0e9bb712ebc-580x580.jpg,img_tag,img,,USWNT | U.S. Women's National Soccer Team | U.S. Soccer Official Site,image/jpeg,jpg,580,580,41545,200,2e169ac1df70acb2c324d406a7102567d3f11d9a87bc9417428655f40575b744,ffe7e3c3c3c38180,review_or_low_score,Candidate retained for review.,Yes,No,2026-06-08T03:49:26.050713+00:00,data/assets/raw/ast_9ff82277f2d869.jpg,data/assets/thumbs/ast_9ff82277f2d869.webp,0,review,
ast_98f655b03477f1,assetdesk_20260608_033823,logo,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/v1747056390/assets/v2/logos/volleyball-nations-league-logo-nav,img_tag,img,,VNL 2026 Women's Teams - Volleyball Nations League,image/png,png,64,64,2408,200,6260756e9b148c06c81cb0008c5bab07a5fb780d073caf2e162804b092131e80,000c3c7c7e7cff00,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:19.876812+00:00,data/assets/raw/ast_98f655b03477f1.png,data/assets/thumbs/ast_98f655b03477f1.webp,45,approved,appr_24c24babfa7186
ast_dcfcab0f5f8d62,assetdesk_20260608_033823,logo,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/v1748261995/assets/competition-logos/Events%202025/Volleyball/volleyball-nations-league/header,img_tag,img,,VNL 2026 Women's Teams - Volleyball Nations League,image/png,png,1920,80,280204,200,c02a1a20f5e79fa56d36b4975aa13326f69229f7af71a1712325f0b57815ecbc,838383838383c3c3,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:20.529016+00:00,data/assets/raw/ast_dcfcab0f5f8d62.png,data/assets/thumbs/ast_dcfcab0f5f8d62.webp,45,approved,appr_71802910e612de
ast_39d2373e5514af,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/assets/app-icons/VNL%202023/vnl-2023-app-icon-800-630px.png,open_graph,og:image,,VNL 2026 Women's Teams - Volleyball Nations League,image/png,png,800,630,49085,200,5eb2badea017ebd1938433d7325b5b5e3319773382bdf2caba52e378d2926c45,ff818181818181ff,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:19.244001+00:00,data/assets/raw/ast_39d2373e5514af.png,data/assets/thumbs/ast_39d2373e5514af.webp,35,approved,appr_c78ad734ac3b6a
ast_848f0405ad44d7,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_bel,img_tag,img,Volleyball team Belgium flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,563,200,9eac191592ec2be4c24c0bc9401e97cac78ebfb026190c21e35e507548f93ccc,1c1c1c1c1c1c1c1c,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:21.169989+00:00,data/assets/raw/ast_848f0405ad44d7.jpg,data/assets/thumbs/ast_848f0405ad44d7.webp,25,approved,appr_4fafbc1041b02d
ast_a8ac04d8aa70d5,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_bra,img_tag,img,Volleyball team Brazil flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,2983,200,9d93fb2a19408fe33f1f1c149740478b9be1cad83be4215c655ae120a5622fc5,0018246666241800,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:21.803097+00:00,data/assets/raw/ast_a8ac04d8aa70d5.jpg,data/assets/thumbs/ast_a8ac04d8aa70d5.webp,25,approved,appr_5451335986cbd5
ast_e101c5ffd1a885,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_bul,img_tag,img,Volleyball team Bulgaria flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,698,200,583ec66cc96f6b53eafbba6d8f7a21cc328cc278e26d9794123c225bf1554cd3,ffffff0000000000,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:22.522581+00:00,data/assets/raw/ast_e101c5ffd1a885.jpg,data/assets/thumbs/ast_e101c5ffd1a885.webp,25,approved,appr_85d6f9099a52fb
ast_cf5d863144f62e,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_can,img_tag,img,Volleyball team Canada flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,1909,200,e8d16d0c7d647ac916393d4ce483eae8cb1240c1b1cc4cd855cb9f6b127d7129,3c3c3c24243c3c3c,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:23.243224+00:00,data/assets/raw/ast_cf5d863144f62e.jpg,data/assets/thumbs/ast_cf5d863144f62e.webp,25,approved,appr_56274112032a09
ast_7d56b6ab657188,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_chn,img_tag,img,Volleyball team China flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,926,200,6294b4b07ebf680ce38272a40f74a21cf921eab4009d91773c09cfe4697d3b17,20f0d03000000000,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:23.880488+00:00,data/assets/raw/ast_7d56b6ab657188.jpg,data/assets/thumbs/ast_7d56b6ab657188.webp,25,approved,appr_a2e29aa6317658
ast_76008416d033d3,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_cze,img_tag,img,Volleyball team Czechia flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,1257,200,7a5d05f799d1759afb7bdb0c7496a69d010cf177c6929251e4976f2e60e509b5,ff7f3f1f00000000,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:24.517095+00:00,data/assets/raw/ast_76008416d033d3.jpg,data/assets/thumbs/ast_76008416d033d3.webp,25,approved,appr_da5dc677ba67d0
ast_1a1f57ee6d8c9f,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_dom,img_tag,img,Volleyball team Dominican Republic flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,1443,200,17db2c6320c5a7c82c5cd82ddbb342abf93982f854293adf86bab12a7d51acf4,181818ffff181818,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:25.153101+00:00,data/assets/raw/ast_1a1f57ee6d8c9f.jpg,data/assets/thumbs/ast_1a1f57ee6d8c9f.webp,25,approved,appr_3498efed99641b
ast_7f881f063cf12e,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_fra,img_tag,img,Volleyball team France flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,387,200,21d08fedbda6af282758b66b7e09e5b22c42a1b2836d12a43d38fa7c37466517,1c1c1c1c1c1c1c1c,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:25.786522+00:00,data/assets/raw/ast_7f881f063cf12e.jpg,data/assets/thumbs/ast_7f881f063cf12e.webp,25,approved,appr_123d0d49b1a526
ast_686b0246bc1cef,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_ger,img_tag,img,Volleyball team Germany flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,675,200,ca4fe72892a35b1deb423ccaacc907abe64d3e2c6d624da31dd953ffc56f0410,0000000000ffffff,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:26.418243+00:00,data/assets/raw/ast_686b0246bc1cef.jpg,data/assets/thumbs/ast_686b0246bc1cef.webp,25,approved,appr_c069da835edf5d
ast_79c409dd213cab,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_ita,img_tag,img,Volleyball team Italy flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,372,200,df0478c78c71afe8172567be1830ff2bd52183ae5f619b81552b0b3d4f6900d6,3c3c3c3c3c3c3c3c,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:27.050922+00:00,data/assets/raw/ast_79c409dd213cab.jpg,data/assets/thumbs/ast_79c409dd213cab.webp,25,approved,appr_a972a2777472da
ast_3c702dd3bb009f,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_jpn,img_tag,img,Volleyball team Japan flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,1155,200,3dc1c8f53370c926bf68cf796ea298e0956b2720e84423ad40c324be7e8e86f9,ffe7c3c3c3c3e7ff,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:27.693277+00:00,data/assets/raw/ast_3c702dd3bb009f.jpg,data/assets/thumbs/ast_3c702dd3bb009f.webp,25,approved,appr_0d09cbcf4125f3
ast_090a7f1d089252,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_ned,img_tag,img,Volleyball team Netherlands flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,736,200,3d04f0c39432409de3f125e33b379a9355ce3fd3d8b4784176fff1f24ac4c697,0000ffffff000000,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:28.324981+00:00,data/assets/raw/ast_090a7f1d089252.jpg,data/assets/thumbs/ast_090a7f1d089252.webp,25,approved,appr_89a109542fd42b
ast_ef111a784cbb60,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_pol,img_tag,img,Volleyball team Poland flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,448,200,5321c9cf6316c737e5303e9b73bc09666a71a89c32c16743e86a7f1a5261c31c,ffffffff00000000,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:28.960571+00:00,data/assets/raw/ast_ef111a784cbb60.jpg,data/assets/thumbs/ast_ef111a784cbb60.webp,25,approved,appr_579f01a4a310e5
ast_dddc265c6241ee,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_srb,img_tag,img,Volleyball team Serbia flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,2334,200,fffb2bc3c0f7d006918d0f21538e28b218d8a78a7a96f63005ac19e74b28eeea,0000003030ffffff,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:29.595214+00:00,data/assets/raw/ast_dddc265c6241ee.jpg,data/assets/thumbs/ast_dddc265c6241ee.webp,25,approved,appr_8f79b22d027ea5
ast_248a6f4db4fc3a,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_tha,img_tag,img,Volleyball team Thailand flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,994,200,61d62f514529f0512bdbc66f8a6946d99e5f3bf703561215eb9f2a144a3a6ca8,00ffff0000ffff00,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:30.265255+00:00,data/assets/raw/ast_248a6f4db4fc3a.jpg,data/assets/thumbs/ast_248a6f4db4fc3a.webp,25,approved,appr_219dec475a88a4
ast_4449b0219b2da2,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_tur,img_tag,img,Volleyball team TÃ¼rkiye flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,1525,200,29a646c795439bef2526ecb6c1c4ad6e182141e602e0e67601f281783a2dcec2,0000706868700000,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:30.898510+00:00,data/assets/raw/ast_4449b0219b2da2.jpg,data/assets/thumbs/ast_4449b0219b2da2.webp,25,approved,appr_e4e18284675b36
ast_4519e6bcd17c97,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_ukr,img_tag,img,Volleyball team Ukraine flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,488,200,2955bbb45b45ec66b27b81e58dcb7e4fa3c4f13db4bb896d2278ed68736eb1cd,00000000ffffffff,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:31.612042+00:00,data/assets/raw/ast_4519e6bcd17c97.jpg,data/assets/thumbs/ast_4519e6bcd17c97.webp,25,approved,appr_015393c919be13
ast_1ea974850d76ef,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/f_png/t_flag/assets/flags/flag_usa,img_tag,img,Volleyball team USA flag,VNL 2026 Women's Teams - Volleyball Nations League,image/jpeg,jpg,96,64,2229,200,890cc09dfa58bfecc1e1e85858be9c16ceb73a60f5d0b8e67ea1b9068ab8c28a,0f0f0f0fffffffff,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:32.268274+00:00,data/assets/raw/ast_1ea974850d76ef.jpg,data/assets/thumbs/ast_1ea974850d76ef.webp,25,approved,appr_0530f793409269
ast_619a950f37a2d4,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/t_background_wide/f_png/v1653482795/assets/backgrounds/VBW_white_V_BG.png,img_tag,img,,VNL 2026 Women's Teams - Volleyball Nations League,image/png,png,2560,863,146920,200,8a5704049d3d31ad7982997000a26b99cf9c3f36e720bad7dbcf4d42c2553541,b8b8f8f8f8f07070,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:32.921214+00:00,data/assets/raw/ast_619a950f37a2d4.png,data/assets/thumbs/ast_619a950f37a2d4.webp,25,approved,appr_a6d241cb520520
ast_e8c1194369504e,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/t_background_tablet/f_png/v1653482795/assets/backgrounds/VBW_white_V_BG.png,img_tag,img,,VNL 2026 Women's Teams - Volleyball Nations League,image/png,png,800,650,3480,200,f9c0b32292ff93d9309d42ef29f7280c58e72c506cec6d1155292823e1fba861,9edef43c6c78d8f0,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:33.585991+00:00,data/assets/raw/ast_e8c1194369504e.png,data/assets/thumbs/ast_e8c1194369504e.webp,25,approved,appr_9263aeba5ae733
ast_9f38d818352c88,assetdesk_20260608_033823,logo_candidate,team,volleyball,Volleyball,Belgium W,images.volleyballworld.com,https://en.volleyballworld.com/volleyball/competitions/volleyball-nations-league/teams/women/,https://images.volleyballworld.com/image/upload/t_background_portrait/f_png/v1653482795/assets/backgrounds/VBW_white_V_BG.png,img_tag,img,,VNL 2026 Women's Teams - Volleyball Nations League,image/png,png,375,1000,4065,200,c31b7467e64d9748fa364738614b9fdd41c9a869c99a381a7143785cc4a65e78,f8f878338f3ffef8,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,Yes,2026-06-08T03:44:34.226179+00:00,data/assets/raw/ast_9f38d818352c88.png,data/assets/thumbs/ast_9f38d818352c88.webp,25,approved,appr_4871af4bfbfe99
ast_0ec771d9bfa74a,assetdesk_20260608_033823,logo,team,soccer,Soccer,Brazil U20 W,cdn.sanity.io,https://www.ussoccer.com/teams/uswnt,https://cdn.sanity.io/images/oyf3dba6/production/523948c113ab21be02342645437bdbe6c2650fcd-31x56.svg,img_tag,img,Ticketmaster logo,USWNT | U.S. Women's National Soccer Team | U.S. Soccer Official Site,image/svg+xml,svg,,,860,200,6845dbdd00630ab84ae2512facb8a8d0d7e37a4be9b06db056b2661bcfdadbee,,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,No,2026-06-08T03:49:39.449861+00:00,data/assets/raw/ast_0ec771d9bfa74a.svg,,20,approved,appr_31c92a0c88fe66
ast_797fd1c40ae5da,assetdesk_20260608_033823,logo,team,soccer,Soccer,Brazil U20 W,cdn.sanity.io,https://www.ussoccer.com/teams/uswnt,https://cdn.sanity.io/images/oyf3dba6/production/1744aad52a63ef65823fd5a3b754cfe7d7ddfbf8-169x221.png?w=100,img_tag,img,U.S. Soccer logo,USWNT | U.S. Women's National Soccer Team | U.S. Soccer Official Site,image/png,png,100,131,6794,200,1f34c020113264cd55ae40ca8e77e41f3d34151bffb9434bef505de1fcc053da,9bfbfbffffff3e18,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,No,2026-06-08T03:49:43.285954+00:00,data/assets/raw/ast_797fd1c40ae5da.png,data/assets/thumbs/ast_797fd1c40ae5da.webp,20,approved,appr_ac621c26f3b56b
ast_90e3d8aad27660,assetdesk_20260608_033823,logo_candidate,team,soccer,Soccer,Brazil U20 W,cdn.sanity.io,https://www.ussoccer.com/teams/uswnt,https://cdn.sanity.io/images/oyf3dba6/production/47d9c34a8fede26f94c4816bb3531a91ea330d0f-1920x1080.jpg,open_graph,og:image,,USWNT | U.S. Women's National Soccer Team | U.S. Soccer Official Site,image/jpeg,jpg,1920,1080,350240,200,aee628319a6e1f74a6939f25b97171a0da1994937d8247a5cc25ac158f0e562f,303fffffa1000103,auto_approved_by_hsd_aggressive_policy,Source/provenance retained. Current HSD policy auto-approves public candidates.,No,No,2026-06-08T03:49:31.758751+00:00,data/assets/raw/ast_90e3d8aad27660.jpg,data/assets/thumbs/ast_90e3d8aad27660.webp,10,approved,appr_07357ec3d07f56
ast_083d3a291d23f8,assetdesk_20260608_033823,logo_candidate,team,soccer,Soccer,Brazil U20 W,cdn.sanity.io,https://www.ussoccer.com/teams/uswnt,https://cdn.sanity.io/images/oyf3dba6/production/df3c926b7dd66b522a0e3c9c67caee08e4df2b2e-2732x1555.png?h=235,img_tag,img,Soccer Forward,USWNT | U.S. Women's National Soccer Team | U.S. Soccer Official Site,image/png,png,413,235,37299,200,249b0a7e8ed23ad44874fa554ea1341b4012820fdd86fd2a44f584fa458843f8,010018f8f7fefeff,review_or_low_score,Candidate retained for review.,Yes,No,2026-06-08T03:49:32.410340+00:00,data/assets/raw/ast_083d3a291d23f8.png,data/assets/thumbs/ast_083d3a291d23f8.webp,0,review,
ast_1997097dd144ec,assetdesk_20260608_033823,logo_candidate,team,soccer,Soccer,Brazil U20 W,cdn.sanity.io,https://www.ussoccer.com/teams/uswnt,https://cdn.sanity.io/images/oyf3dba6/production/10dad1a9b1a2dbd065165bbe96814a8b911902ce-674x1342.png?h=235,img_tag,img,Arthur M. Blank National Training Center,USWNT | U.S. Women's National Soccer Team | U.S. Soccer Official Site,image/png,png,118,235,4267,200,89155da11b999789f2fad123a8edd359c27a083ddddb1fda170c71157bf3e9cd,010f7ffefefefe10,review_or_low_score,Candidate retained for review.,Yes,No,2026-06-08T03:49:33.048569+00:00,data/assets/raw/ast_1997097dd144ec.png,data/assets/thumbs/ast_1997097dd144ec.webp,0,review,
ast_3d06ca324371af,assetdesk_20260608_033823,logo,team,soccer,Soccer,Brazil U20 W,cdn.sanity.io,https://www.ussoccer.com/teams/uswnt,https://cdn.sanity.io/images/oyf3dba6/production/3bde6302e6576e34bccef082900b62ea35d0af0e-150x150.svg?max-w=60,img_tag,img,US Soccer Twitter,USWNT | U.S. Women's National Soccer Team | U.S. Soccer Official Site,image/svg+xml,svg,,,710,200,ffd11f2fe11a296ef67d29cd73b1e9dd02925dc4c5848399e513dd98045e693f,,review_or_low_score,Candidate retained for review.,Yes,No,2026-06-08T03:49:33.684843+00:00,data/assets/raw/ast_3d06ca324371af.svg,,0,review,
