athlete_id,display_name,team_id,provider_player_id,approved_file,approved_marker,source_file,approved_at_utc,decision_source
connecticut_sun_brittney_griner,Brittney Griner,connecticut_sun,203398,assets/leagues/wnba/athletes/connecticut_sun_brittney_griner/headshot.png,assets/leagues/wnba/athletes/connecticut_sun_brittney_griner/headshot.png.approved,https://www.wnba.com/player/203398/brittney-griner,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
connecticut_sun_leila_lacan,Leila Lacan,connecticut_sun,1642303,assets/leagues/wnba/athletes/connecticut_sun_leila_lacan/headshot.png,assets/leagues/wnba/athletes/connecticut_sun_leila_lacan/headshot.png.approved,https://www.wnba.com/player/1642303/leila-lacan,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
indiana_fever_kelsey_mitchell,Kelsey Mitchell,indiana_fever,1628909,assets/leagues/wnba/athletes/indiana_fever_kelsey_mitchell/headshot.png,assets/leagues/wnba/athletes/indiana_fever_kelsey_mitchell/headshot.png.approved,https://www.wnba.com/player/1628909/kelsey-mitchell,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
indiana_fever_myisha_hines_allen,Myisha Hines-Allen,indiana_fever,1628899,assets/leagues/wnba/athletes/indiana_fever_myisha_hines_allen/headshot.png,assets/leagues/wnba/athletes/indiana_fever_myisha_hines_allen/headshot.png.approved,https://www.wnba.com/player/1628899/myisha-hines-allen,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
indiana_fever_raven_johnson,Raven Johnson,indiana_fever,1643433,assets/leagues/wnba/athletes/indiana_fever_raven_johnson/headshot.png,assets/leagues/wnba/athletes/indiana_fever_raven_johnson/headshot.png.approved,https://www.wnba.com/player/1643433/raven-johnson,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
indiana_fever_aliyah_boston,Aliyah Boston,indiana_fever,1641648,assets/leagues/wnba/athletes/indiana_fever_aliyah_boston/headshot.png,assets/leagues/wnba/athletes/indiana_fever_aliyah_boston/headshot.png.approved,https://www.wnba.com/player/1641648/aliyah-boston,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
indiana_fever_sophie_cunningham,Sophie Cunningham,indiana_fever,1629482,assets/leagues/wnba/athletes/indiana_fever_sophie_cunningham/headshot.png,assets/leagues/wnba/athletes/indiana_fever_sophie_cunningham/headshot.png.approved,https://www.wnba.com/player/1629482/sophie-cunningham,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
indiana_fever_lexie_hull,Lexie Hull,indiana_fever,1631086,assets/leagues/wnba/athletes/indiana_fever_lexie_hull/headshot.png,assets/leagues/wnba/athletes/indiana_fever_lexie_hull/headshot.png.approved,https://www.wnba.com/player/1631086/lexie-hull,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
indiana_fever_damiris_dantas,Damiris Dantas,indiana_fever,203024,assets/leagues/wnba/athletes/indiana_fever_damiris_dantas/headshot.png,assets/leagues/wnba/athletes/indiana_fever_damiris_dantas/headshot.png.approved,https://www.wnba.com/player/203024/damiris-dantas,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
indiana_fever_justine_pissott,Justine Pissott,indiana_fever,1643495,assets/leagues/wnba/athletes/indiana_fever_justine_pissott/headshot.png,assets/leagues/wnba/athletes/indiana_fever_justine_pissott/headshot.png.approved,https://www.wnba.com/player/1643495/justine-pissott,2026-06-26T22:56:01.017837+00:00,human_reviewed_wnba_athlete_photo_contact_sheet
