athlete_id,athlete_name,team_id,team_name,conference,local_headshot_path,local_headshot_exists,approved_marker_path,approved_marker_exists,current_approval_status,identity_review_status,provider_player_id,official_roster_page_candidate,official_player_profile_candidate,official_roster_photo_candidate_url,source_evidence,crop_readiness_notes,allowed_decisions,human_intake_file,team_contact_sheet_path,team_review_board_path,review_only,publish_ready,auto_approval,auto_publish,move_files,paid_apis,asset_downloads
las_vegas_aces_nalyssa_smith,NaLyssa Smith,las_vegas_aces,Las Vegas Aces,Western,assets/leagues/wnba/athletes/las_vegas_aces_nalyssa_smith/headshot.png,true,assets/leagues/wnba/athletes/las_vegas_aces_nalyssa_smith/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1631019,https://aces.wnba.com/roster,https://www.wnba.com/player/1631019/nalyssa-smith,https://cdn.wnba.com/headshots/wnba/latest/260x190/1631019.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/las_vegas_aces/las_vegas_aces_nalyssa_smith__1631019.png; approved_at_utc=2026-06-16T04:22:55.128603+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/las_vegas_aces.png,data/asset_registry/wnba/athlete_photo_contact_sheets/las_vegas_aces.md,true,false,false,false,false,false,false
las_vegas_aces_stephanie_talbot,Stephanie Talbot,las_vegas_aces,Las Vegas Aces,Western,assets/leagues/wnba/athletes/las_vegas_aces_stephanie_talbot/headshot.png,true,assets/leagues/wnba/athletes/las_vegas_aces_stephanie_talbot/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,203855,https://aces.wnba.com/roster,https://www.wnba.com/player/203855/stephanie-talbot,https://cdn.wnba.com/headshots/wnba/latest/260x190/203855.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/las_vegas_aces/las_vegas_aces_stephanie_talbot__203855.png; approved_at_utc=2026-06-16T04:22:55.128893+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/las_vegas_aces.png,data/asset_registry/wnba/athlete_photo_contact_sheets/las_vegas_aces.md,true,false,false,false,false,false,false
los_angeles_sparks_ariel_atkins,Ariel Atkins,los_angeles_sparks,Los Angeles Sparks,Western,assets/leagues/wnba/athletes/los_angeles_sparks_ariel_atkins/headshot.png,true,assets/leagues/wnba/athletes/los_angeles_sparks_ariel_atkins/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1628878,https://sparks.wnba.com/roster,https://www.wnba.com/player/1628878/ariel-atkins,https://cdn.wnba.com/headshots/wnba/latest/260x190/1628878.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/los_angeles_sparks/los_angeles_sparks_ariel_atkins__1628878.png; approved_at_utc=2026-06-16T04:22:55.132586+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.png,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.md,true,false,false,false,false,false,false
los_angeles_sparks_cameron_brink,Cameron Brink,los_angeles_sparks,Los Angeles Sparks,Western,assets/leagues/wnba/athletes/los_angeles_sparks_cameron_brink/headshot.png,true,assets/leagues/wnba/athletes/los_angeles_sparks_cameron_brink/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1642287,https://sparks.wnba.com/roster,https://www.wnba.com/player/1642287/cameron-brink,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642287.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/los_angeles_sparks/los_angeles_sparks_cameron_brink__1642287.png; approved_at_utc=2026-06-16T04:22:55.134539+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.png,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.md,true,false,false,false,false,false,false
los_angeles_sparks_chance_gray,Chance Gray,los_angeles_sparks,Los Angeles Sparks,Western,assets/leagues/wnba/athletes/los_angeles_sparks_chance_gray/headshot.png,true,assets/leagues/wnba/athletes/los_angeles_sparks_chance_gray/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1643462,https://sparks.wnba.com/roster,https://www.wnba.com/player/1643462/chance-gray,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643462.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/los_angeles_sparks/los_angeles_sparks_chance_gray__1643462.png; approved_at_utc=2026-06-16T04:22:55.131488+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.png,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.md,true,false,false,false,false,false,false
los_angeles_sparks_dearica_hamby,Dearica Hamby,los_angeles_sparks,Los Angeles Sparks,Western,assets/leagues/wnba/athletes/los_angeles_sparks_dearica_hamby/headshot.png,true,assets/leagues/wnba/athletes/los_angeles_sparks_dearica_hamby/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,204324,https://sparks.wnba.com/roster,https://www.wnba.com/player/204324/dearica-hamby,https://cdn.wnba.com/headshots/wnba/latest/260x190/204324.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/los_angeles_sparks/los_angeles_sparks_dearica_hamby__204324.png; approved_at_utc=2026-06-16T04:22:55.132053+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.png,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.md,true,false,false,false,false,false,false
los_angeles_sparks_emma_cannon,Emma Cannon,los_angeles_sparks,Los Angeles Sparks,Western,assets/leagues/wnba/athletes/los_angeles_sparks_emma_cannon/headshot.png,true,assets/leagues/wnba/athletes/los_angeles_sparks_emma_cannon/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1628242,https://sparks.wnba.com/roster,https://www.wnba.com/player/1628242/emma-cannon,https://cdn.wnba.com/headshots/wnba/latest/260x190/1628242.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/los_angeles_sparks/los_angeles_sparks_emma_cannon__1628242.png; approved_at_utc=2026-06-16T04:22:55.135226+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.png,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.md,true,false,false,false,false,false,false
los_angeles_sparks_erica_wheeler,Erica Wheeler,los_angeles_sparks,Los Angeles Sparks,Western,assets/leagues/wnba/athletes/los_angeles_sparks_erica_wheeler/headshot.png,true,assets/leagues/wnba/athletes/los_angeles_sparks_erica_wheeler/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,204365,https://sparks.wnba.com/roster,https://www.wnba.com/player/204365/erica-wheeler,https://cdn.wnba.com/headshots/wnba/latest/260x190/204365.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/los_angeles_sparks/los_angeles_sparks_erica_wheeler__204365.png; approved_at_utc=2026-06-16T04:22:55.133507+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.png,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.md,true,false,false,false,false,false,false
los_angeles_sparks_jihyun_park,Jihyun Park,los_angeles_sparks,Los Angeles Sparks,Western,assets/leagues/wnba/athletes/los_angeles_sparks_jihyun_park/headshot.png,true,assets/leagues/wnba/athletes/los_angeles_sparks_jihyun_park/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1630148,https://sparks.wnba.com/roster,https://www.wnba.com/player/1630148/jihyun-park,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630148.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/los_angeles_sparks/los_angeles_sparks_jihyun_park__1630148.png; approved_at_utc=2026-06-16T04:22:55.132324+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.png,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.md,true,false,false,false,false,false,false
los_angeles_sparks_kate_martin,Kate Martin,los_angeles_sparks,Los Angeles Sparks,Western,assets/leagues/wnba/athletes/los_angeles_sparks_kate_martin/headshot.png,true,assets/leagues/wnba/athletes/los_angeles_sparks_kate_martin/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1642324,https://sparks.wnba.com/roster,https://www.wnba.com/player/1642324/kate-martin,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642324.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/los_angeles_sparks/los_angeles_sparks_kate_martin__1642324.png; approved_at_utc=2026-06-16T04:22:55.134211+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.png,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.md,true,false,false,false,false,false,false
los_angeles_sparks_kelsey_plum,Kelsey Plum,los_angeles_sparks,Los Angeles Sparks,Western,assets/leagues/wnba/athletes/los_angeles_sparks_kelsey_plum/headshot.png,true,assets/leagues/wnba/athletes/los_angeles_sparks_kelsey_plum/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1628276,https://sparks.wnba.com/roster,https://www.wnba.com/player/1628276/kelsey-plum,https://cdn.wnba.com/headshots/wnba/latest/260x190/1628276.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/los_angeles_sparks/los_angeles_sparks_kelsey_plum__1628276.png; approved_at_utc=2026-06-16T04:22:55.132880+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.png,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.md,true,false,false,false,false,false,false
los_angeles_sparks_laura_ziegler,Laura Ziegler,los_angeles_sparks,Los Angeles Sparks,Western,assets/leagues/wnba/athletes/los_angeles_sparks_laura_ziegler/headshot.png,true,assets/leagues/wnba/athletes/los_angeles_sparks_laura_ziegler/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1643461,https://sparks.wnba.com/roster,https://www.wnba.com/player/1643461/laura-ziegler,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643461.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/los_angeles_sparks/los_angeles_sparks_laura_ziegler__1643461.png; approved_at_utc=2026-06-16T04:22:55.131777+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.png,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.md,true,false,false,false,false,false,false
los_angeles_sparks_nneka_ogwumike,Nneka Ogwumike,los_angeles_sparks,Los Angeles Sparks,Western,assets/leagues/wnba/athletes/los_angeles_sparks_nneka_ogwumike/headshot.png,true,assets/leagues/wnba/athletes/los_angeles_sparks_nneka_ogwumike/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,203014,https://sparks.wnba.com/roster,https://www.wnba.com/player/203014/nneka-ogwumike,https://cdn.wnba.com/headshots/wnba/latest/260x190/203014.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/los_angeles_sparks/los_angeles_sparks_nneka_ogwumike__203014.png; approved_at_utc=2026-06-16T04:22:55.134893+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.png,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.md,true,false,false,false,false,false,false
los_angeles_sparks_rae_burrell,Rae Burrell,los_angeles_sparks,Los Angeles Sparks,Western,assets/leagues/wnba/athletes/los_angeles_sparks_rae_burrell/headshot.png,true,assets/leagues/wnba/athletes/los_angeles_sparks_rae_burrell/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1630996,https://sparks.wnba.com/roster,https://www.wnba.com/player/1630996/rae-burrell,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630996.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/los_angeles_sparks/los_angeles_sparks_rae_burrell__1630996.png; approved_at_utc=2026-06-16T04:22:55.133153+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.png,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.md,true,false,false,false,false,false,false
los_angeles_sparks_sania_feagin,Sania Feagin,los_angeles_sparks,Los Angeles Sparks,Western,assets/leagues/wnba/athletes/los_angeles_sparks_sania_feagin/headshot.png,true,assets/leagues/wnba/athletes/los_angeles_sparks_sania_feagin/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1642790,https://sparks.wnba.com/roster,https://www.wnba.com/player/1642790/sania-feagin,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642790.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/los_angeles_sparks/los_angeles_sparks_sania_feagin__1642790.png; approved_at_utc=2026-06-16T04:22:55.133874+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.png,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.md,true,false,false,false,false,false,false
los_angeles_sparks_ta_niya_latson,Ta'Niya Latson,los_angeles_sparks,Los Angeles Sparks,Western,assets/leagues/wnba/athletes/los_angeles_sparks_ta_niya_latson/headshot.png,true,assets/leagues/wnba/athletes/los_angeles_sparks_ta_niya_latson/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1643444,https://sparks.wnba.com/roster,https://www.wnba.com/player/1643444/ta-niya-latson,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643444.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/los_angeles_sparks/los_angeles_sparks_ta_niya_latson__1643444.png; approved_at_utc=2026-06-16T04:22:55.131221+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.png,data/asset_registry/wnba/athlete_photo_contact_sheets/los_angeles_sparks.md,true,false,false,false,false,false,false
minnesota_lynx_anastasiia_olairi_kosu,Anastasiia Olairi Kosu,minnesota_lynx,Minnesota Lynx,Western,assets/leagues/wnba/athletes/minnesota_lynx_anastasiia_olairi_kosu/headshot.png,true,assets/leagues/wnba/athletes/minnesota_lynx_anastasiia_olairi_kosu/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1642797,https://lynx.wnba.com/roster,https://www.wnba.com/player/1642797/anastasiia-olairi-kosu,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642797.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/minnesota_lynx/minnesota_lynx_anastasiia_olairi_kosu__1642797.png; approved_at_utc=2026-06-16T04:22:55.136919+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/minnesota_lynx.png,data/asset_registry/wnba/athlete_photo_contact_sheets/minnesota_lynx.md,true,false,false,false,false,false,false
minnesota_lynx_antonia_delaere,Antonia Delaere,minnesota_lynx,Minnesota Lynx,Western,assets/leagues/wnba/athletes/minnesota_lynx_antonia_delaere/headshot.png,true,assets/leagues/wnba/athletes/minnesota_lynx_antonia_delaere/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1643489,https://lynx.wnba.com/roster,https://www.wnba.com/player/1643489/antonia-delaere,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643489.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/minnesota_lynx/minnesota_lynx_antonia_delaere__1643489.png; approved_at_utc=2026-06-16T04:22:55.137237+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/minnesota_lynx.png,data/asset_registry/wnba/athlete_photo_contact_sheets/minnesota_lynx.md,true,false,false,false,false,false,false
minnesota_lynx_courtney_williams,Courtney Williams,minnesota_lynx,Minnesota Lynx,Western,assets/leagues/wnba/athletes/minnesota_lynx_courtney_williams/headshot.png,true,assets/leagues/wnba/athletes/minnesota_lynx_courtney_williams/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1627675,https://lynx.wnba.com/roster,https://www.wnba.com/player/1627675/courtney-williams,https://cdn.wnba.com/headshots/wnba/latest/260x190/1627675.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/minnesota_lynx/minnesota_lynx_courtney_williams__1627675.png; approved_at_utc=2026-06-16T04:22:55.137554+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/minnesota_lynx.png,data/asset_registry/wnba/athlete_photo_contact_sheets/minnesota_lynx.md,true,false,false,false,false,false,false
minnesota_lynx_dorka_juhasz,Dorka Juhasz,minnesota_lynx,Minnesota Lynx,Western,assets/leagues/wnba/athletes/minnesota_lynx_dorka_juhasz/headshot.png,true,assets/leagues/wnba/athletes/minnesota_lynx_dorka_juhasz/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1641657,https://lynx.wnba.com/roster,https://www.wnba.com/player/1641657/dorka-juhasz,https://cdn.wnba.com/headshots/wnba/latest/260x190/1641657.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/minnesota_lynx/minnesota_lynx_dorka_juhasz__1641657.png; approved_at_utc=2026-06-16T04:22:55.138700+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/minnesota_lynx.png,data/asset_registry/wnba/athlete_photo_contact_sheets/minnesota_lynx.md,true,false,false,false,false,false,false
minnesota_lynx_eliska_hamzova,Eliska Hamzova,minnesota_lynx,Minnesota Lynx,Western,assets/leagues/wnba/athletes/minnesota_lynx_eliska_hamzova/headshot.png,true,assets/leagues/wnba/athletes/minnesota_lynx_eliska_hamzova/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1643490,https://lynx.wnba.com/roster,https://www.wnba.com/player/1643490/eliska-hamzova,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643490.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/minnesota_lynx/minnesota_lynx_eliska_hamzova__1643490.png; approved_at_utc=2026-06-16T04:22:55.137975+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/minnesota_lynx.png,data/asset_registry/wnba/athlete_photo_contact_sheets/minnesota_lynx.md,true,false,false,false,false,false,false
minnesota_lynx_emma_cechova,Emma Cechova,minnesota_lynx,Minnesota Lynx,Western,assets/leagues/wnba/athletes/minnesota_lynx_emma_cechova/headshot.png,true,assets/leagues/wnba/athletes/minnesota_lynx_emma_cechova/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1643488,https://lynx.wnba.com/roster,https://www.wnba.com/player/1643488/emma-cechova,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643488.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/minnesota_lynx/minnesota_lynx_emma_cechova__1643488.png; approved_at_utc=2026-06-16T04:22:55.139711+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/minnesota_lynx.png,data/asset_registry/wnba/athlete_photo_contact_sheets/minnesota_lynx.md,true,false,false,false,false,false,false
minnesota_lynx_kayla_mcbride,Kayla McBride,minnesota_lynx,Minnesota Lynx,Western,assets/leagues/wnba/athletes/minnesota_lynx_kayla_mcbride/headshot.png,true,assets/leagues/wnba/athletes/minnesota_lynx_kayla_mcbride/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,203825,https://lynx.wnba.com/roster,https://www.wnba.com/player/203825/kayla-mcbride,https://cdn.wnba.com/headshots/wnba/latest/260x190/203825.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/minnesota_lynx/minnesota_lynx_kayla_mcbride__203825.png; approved_at_utc=2026-06-16T04:22:55.139362+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/minnesota_lynx.png,data/asset_registry/wnba/athlete_photo_contact_sheets/minnesota_lynx.md,true,false,false,false,false,false,false
minnesota_lynx_liatu_king,Liatu King,minnesota_lynx,Minnesota Lynx,Western,assets/leagues/wnba/athletes/minnesota_lynx_liatu_king/headshot.png,true,assets/leagues/wnba/athletes/minnesota_lynx_liatu_king/headshot.png.approved,true,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,1642820,https://lynx.wnba.com/roster,https://www.wnba.com/player/1642820/liatu-king,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642820.png,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/minnesota_lynx/minnesota_lynx_liatu_king__1642820.png; approved_at_utc=2026-06-16T04:22:55.135911+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,approve_for_review_only_renderer_use|hold_identity|revise_asset|revise_source_metadata,data/asset_registry/wnba/wnba_athlete_photo_review_intake.csv,data/asset_registry/wnba/athlete_photo_contact_sheets/minnesota_lynx.png,data/asset_registry/wnba/athlete_photo_contact_sheets/minnesota_lynx.md,true,false,false,false,false,false,false
