athlete_id,athlete_name,team_id,league,provider_player_id,source_url,identity_confidence,asset_kind,local_asset_path,file_exists,approved_marker_path,approved_marker_exists,status,approval_status,identity_review_status,missing_asset_reason,source_evidence,crop_readiness_notes,render_template_uses,review_only_policy
dallas_wings_costanza_verona,Costanza Verona,dallas_wings,WNBA,,https://wings.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/dallas_wings_costanza_verona/cutout.png,false,assets/leagues/wnba/athletes/dallas_wings_costanza_verona/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
dallas_wings_costanza_verona,Costanza Verona,dallas_wings,WNBA,1643424,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643424.png,0.72,headshot,assets/leagues/wnba/athletes/dallas_wings_costanza_verona/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_costanza_verona/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_costanza_verona__1643424.png; approved_at_utc=2026-06-16T04:22:55.121156+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
dallas_wings_jessica_shepard,Jessica Shepard,dallas_wings,WNBA,,https://wings.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/dallas_wings_jessica_shepard/cutout.png,false,assets/leagues/wnba/athletes/dallas_wings_jessica_shepard/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
dallas_wings_jessica_shepard,Jessica Shepard,dallas_wings,WNBA,1629491,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629491.png,0.72,headshot,assets/leagues/wnba/athletes/dallas_wings_jessica_shepard/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_jessica_shepard/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_jessica_shepard__1629491.png; approved_at_utc=2026-06-16T04:22:55.123197+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
dallas_wings_li_yueru,Li Yueru,dallas_wings,WNBA,,https://wings.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/dallas_wings_li_yueru/cutout.png,false,assets/leagues/wnba/athletes/dallas_wings_li_yueru/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
dallas_wings_li_yueru,Li Yueru,dallas_wings,WNBA,1629574,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629574.png,0.72,headshot,assets/leagues/wnba/athletes/dallas_wings_li_yueru/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_li_yueru/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_li_yueru__1629574.png; approved_at_utc=2026-06-16T04:22:55.122930+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
dallas_wings_maddy_siegrist,Maddy Siegrist,dallas_wings,WNBA,,https://wings.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/dallas_wings_maddy_siegrist/cutout.png,false,assets/leagues/wnba/athletes/dallas_wings_maddy_siegrist/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
dallas_wings_maddy_siegrist,Maddy Siegrist,dallas_wings,WNBA,1641652,https://cdn.wnba.com/headshots/wnba/latest/260x190/1641652.png,0.72,headshot,assets/leagues/wnba/athletes/dallas_wings_maddy_siegrist/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_maddy_siegrist/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_maddy_siegrist__1641652.png; approved_at_utc=2026-06-16T04:22:55.122364+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
dallas_wings_odyssey_sims,Odyssey Sims,dallas_wings,WNBA,,https://wings.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/dallas_wings_odyssey_sims/cutout.png,false,assets/leagues/wnba/athletes/dallas_wings_odyssey_sims/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
dallas_wings_odyssey_sims,Odyssey Sims,dallas_wings,WNBA,203824,https://cdn.wnba.com/headshots/wnba/latest/260x190/203824.png,0.72,headshot,assets/leagues/wnba/athletes/dallas_wings_odyssey_sims/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_odyssey_sims/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_odyssey_sims__203824.png; approved_at_utc=2026-06-16T04:22:55.120243+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
dallas_wings_paige_bueckers,Paige Bueckers,dallas_wings,WNBA,,https://wings.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/dallas_wings_paige_bueckers/cutout.png,false,assets/leagues/wnba/athletes/dallas_wings_paige_bueckers/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
dallas_wings_paige_bueckers,Paige Bueckers,dallas_wings,WNBA,1642784,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642784.png,0.72,headshot,assets/leagues/wnba/athletes/dallas_wings_paige_bueckers/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_paige_bueckers/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_paige_bueckers__1642784.png; approved_at_utc=2026-06-16T04:22:55.120834+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
dallas_wings_sug_sutton,Sug Sutton,dallas_wings,WNBA,,https://wings.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/dallas_wings_sug_sutton/cutout.png,false,assets/leagues/wnba/athletes/dallas_wings_sug_sutton/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
dallas_wings_sug_sutton,Sug Sutton,dallas_wings,WNBA,1630134,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630134.png,0.72,headshot,assets/leagues/wnba/athletes/dallas_wings_sug_sutton/headshot.png,true,assets/leagues/wnba/athletes/dallas_wings_sug_sutton/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_sug_sutton__1630134.png; approved_at_utc=2026-06-16T04:22:55.120516+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_ashten_prechtel,Ashten Prechtel,golden_state_valkyries,WNBA,,https://valkyries.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/golden_state_valkyries_ashten_prechtel/cutout.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_ashten_prechtel/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_ashten_prechtel,Ashten Prechtel,golden_state_valkyries,WNBA,1641695,https://cdn.wnba.com/headshots/wnba/latest/260x190/1641695.png,0.72,headshot,assets/leagues/wnba/athletes/golden_state_valkyries_ashten_prechtel/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_ashten_prechtel/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_ashten_prechtel__1641695.png; approved_at_utc=2026-06-16T04:22:55.125841+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_cecilia_zandalasini,Cecilia Zandalasini,golden_state_valkyries,WNBA,,https://valkyries.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/golden_state_valkyries_cecilia_zandalasini/cutout.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_cecilia_zandalasini/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_cecilia_zandalasini,Cecilia Zandalasini,golden_state_valkyries,WNBA,1628508,https://cdn.wnba.com/headshots/wnba/latest/260x190/1628508.png,0.72,headshot,assets/leagues/wnba/athletes/golden_state_valkyries_cecilia_zandalasini/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_cecilia_zandalasini/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_cecilia_zandalasini__1628508.png; approved_at_utc=2026-06-16T04:22:55.127224+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_gabby_williams,Gabby Williams,golden_state_valkyries,WNBA,,https://valkyries.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/golden_state_valkyries_gabby_williams/cutout.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_gabby_williams/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_gabby_williams,Gabby Williams,golden_state_valkyries,WNBA,1628931,https://cdn.wnba.com/headshots/wnba/latest/260x190/1628931.png,0.72,headshot,assets/leagues/wnba/athletes/golden_state_valkyries_gabby_williams/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_gabby_williams/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_gabby_williams__1628931.png; approved_at_utc=2026-06-16T04:22:55.124115+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_iliana_rupert,Iliana Rupert,golden_state_valkyries,WNBA,,https://valkyries.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/golden_state_valkyries_iliana_rupert/cutout.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_iliana_rupert/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_iliana_rupert,Iliana Rupert,golden_state_valkyries,WNBA,1630387,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630387.png,0.72,headshot,assets/leagues/wnba/athletes/golden_state_valkyries_iliana_rupert/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_iliana_rupert/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_iliana_rupert__1630387.png; approved_at_utc=2026-06-16T04:22:55.126121+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_janelle_salaun,Janelle Salaun,golden_state_valkyries,WNBA,,https://valkyries.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/golden_state_valkyries_janelle_salaun/cutout.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_janelle_salaun/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_janelle_salaun,Janelle Salaun,golden_state_valkyries,WNBA,1642767,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642767.png,0.72,headshot,assets/leagues/wnba/athletes/golden_state_valkyries_janelle_salaun/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_janelle_salaun/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_janelle_salaun__1642767.png; approved_at_utc=2026-06-16T04:22:55.126393+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_juste_jocyte,Juste Jocyte,golden_state_valkyries,WNBA,,https://valkyries.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/golden_state_valkyries_juste_jocyte/cutout.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_juste_jocyte/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_juste_jocyte,Juste Jocyte,golden_state_valkyries,WNBA,1642794,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642794.png,0.72,headshot,assets/leagues/wnba/athletes/golden_state_valkyries_juste_jocyte/headshot.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_juste_jocyte/headshot.png.approved,false,missing,missing_asset_not_renderable,needs_human_approval,headshot_candidate_not_promoted_to_local_asset,match_review_registry; status=needs_human_approval; image_url=https://cdn.wnba.com/headshots/wnba/latest/260x190/1642794.png; confidence=0.72,asset_file_missing; headshot_slot_requires_identity_and_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_kaila_charles,Kaila Charles,golden_state_valkyries,WNBA,,https://valkyries.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/golden_state_valkyries_kaila_charles/cutout.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_kaila_charles/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_kaila_charles,Kaila Charles,golden_state_valkyries,WNBA,1630097,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630097.png,0.72,headshot,assets/leagues/wnba/athletes/golden_state_valkyries_kaila_charles/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_kaila_charles/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_kaila_charles__1630097.png; approved_at_utc=2026-06-16T04:22:55.125256+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_kaitlyn_chen,Kaitlyn Chen,golden_state_valkyries,WNBA,,https://valkyries.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/golden_state_valkyries_kaitlyn_chen/cutout.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_kaitlyn_chen/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_kaitlyn_chen,Kaitlyn Chen,golden_state_valkyries,WNBA,1642822,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642822.png,0.72,headshot,assets/leagues/wnba/athletes/golden_state_valkyries_kaitlyn_chen/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_kaitlyn_chen/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_kaitlyn_chen__1642822.png; approved_at_utc=2026-06-16T04:22:55.124392+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_kayla_thornton,Kayla Thornton,golden_state_valkyries,WNBA,,https://valkyries.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/golden_state_valkyries_kayla_thornton/cutout.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_kayla_thornton/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_kayla_thornton,Kayla Thornton,golden_state_valkyries,WNBA,203866,https://cdn.wnba.com/headshots/wnba/latest/260x190/203866.png,0.72,headshot,assets/leagues/wnba/athletes/golden_state_valkyries_kayla_thornton/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_kayla_thornton/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_kayla_thornton__203866.png; approved_at_utc=2026-06-16T04:22:55.124988+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_kiah_stokes,Kiah Stokes,golden_state_valkyries,WNBA,,https://valkyries.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/golden_state_valkyries_kiah_stokes/cutout.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_kiah_stokes/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_kiah_stokes,Kiah Stokes,golden_state_valkyries,WNBA,204329,https://cdn.wnba.com/headshots/wnba/latest/260x190/204329.png,0.72,headshot,assets/leagues/wnba/athletes/golden_state_valkyries_kiah_stokes/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_kiah_stokes/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_kiah_stokes__204329.png; approved_at_utc=2026-06-16T04:22:55.127496+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_laeticia_amihere,Laeticia Amihere,golden_state_valkyries,WNBA,,https://valkyries.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/golden_state_valkyries_laeticia_amihere/cutout.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_laeticia_amihere/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_laeticia_amihere,Laeticia Amihere,golden_state_valkyries,WNBA,1641656,https://cdn.wnba.com/headshots/wnba/latest/260x190/1641656.png,0.72,headshot,assets/leagues/wnba/athletes/golden_state_valkyries_laeticia_amihere/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_laeticia_amihere/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_laeticia_amihere__1641656.png; approved_at_utc=2026-06-16T04:22:55.124693+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_miela_sowah,Miela Sowah,golden_state_valkyries,WNBA,,https://valkyries.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/golden_state_valkyries_miela_sowah/cutout.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_miela_sowah/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_miela_sowah,Miela Sowah,golden_state_valkyries,WNBA,1631039,https://cdn.wnba.com/headshots/wnba/latest/260x190/1631039.png,0.72,headshot,assets/leagues/wnba/athletes/golden_state_valkyries_miela_sowah/headshot.png,true,assets/leagues/wnba/athletes/golden_state_valkyries_miela_sowah/headshot.png.approved,true,approved,approved_marker_present_manual_source_recheck_required,manual_source_recheck_required,,approved_assets_registry; decision_source=default; source_file=outputs/latest/review_files/athlete_image_approval_pack/downloads/golden_state_valkyries/golden_state_valkyries_miela_sowah__1631039.png; approved_at_utc=2026-06-16T04:22:55.125527+00:00,approved_marker_present; headshot_slot_requires_identity_and_crop_review; image_size=260x190; meets_headshot_floor; default_decision_source_manual_recheck_required,review_only_manual_source_recheck_required: default_decision_source_manual_recheck_required,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_nadia_fingall,Nadia Fingall,golden_state_valkyries,WNBA,,https://valkyries.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/golden_state_valkyries_nadia_fingall/cutout.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_nadia_fingall/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_nadia_fingall,Nadia Fingall,golden_state_valkyries,WNBA,1643686,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643686.png,0.72,headshot,assets/leagues/wnba/athletes/golden_state_valkyries_nadia_fingall/headshot.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_nadia_fingall/headshot.png.approved,false,missing,missing_asset_not_renderable,needs_human_approval,headshot_candidate_not_promoted_to_local_asset,match_review_registry; status=needs_human_approval; image_url=https://cdn.wnba.com/headshots/wnba/latest/260x190/1643686.png; confidence=0.72,asset_file_missing; headshot_slot_requires_identity_and_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
golden_state_valkyries_tiffany_hayes,Tiffany Hayes,golden_state_valkyries,WNBA,,https://valkyries.wnba.com/roster,,cutout,assets/leagues/wnba/athletes/golden_state_valkyries_tiffany_hayes/cutout.png,false,assets/leagues/wnba/athletes/golden_state_valkyries_tiffany_hayes/cutout.png.approved,false,missing,missing_asset_not_renderable,missing_asset_review_required,cutout_not_onboarded,athlete_images_registry; source_note=missing_review_required,asset_file_missing; cutout_slot_requires_manual_crop_review,review_only_not_renderable_until_approved,catalog_only_no_auto_approval_no_file_movement
