candidate_id,athlete_id,display_name,team_id,provider_player_id,source_url,image_url,image_type,status,notes
indiana_fever_203024,unmatched_review_required,,indiana_fever,203024,https://fever.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/203024.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_1627666,unmatched_review_required,,new_york_liberty,1627666,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1627666.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_1627668,unmatched_review_required,,new_york_liberty,1627668,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1627668.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_1627673,unmatched_review_required,,new_york_liberty,1627673,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1627673.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_1629477,unmatched_review_required,,new_york_liberty,1629477,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629477.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_1629546,unmatched_review_required,,new_york_liberty,1629546,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629546.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_1629566,unmatched_review_required,,new_york_liberty,1629566,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629566.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_1630142,unmatched_review_required,,new_york_liberty,1630142,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630142.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_1630149,unmatched_review_required,,new_york_liberty,1630149,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630149.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_1630384,unmatched_review_required,,new_york_liberty,1630384,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630384.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_1630469,unmatched_review_required,,new_york_liberty,1630469,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630469.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_1630993,unmatched_review_required,,new_york_liberty,1630993,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630993.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_1631136,unmatched_review_required,,new_york_liberty,1631136,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1631136.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_1642971,unmatched_review_required,,new_york_liberty,1642971,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642971.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
new_york_liberty_1643608,unmatched_review_required,,new_york_liberty,1643608,https://liberty.wnba.com/roster,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643608.png,headshot_candidate,unmatched_review_required,do_not_use_until_approved_marker_present
