team_id,athlete_id,display_name,provider_player_id,image_url,download_status,downloaded_file,bytes,reason
toronto_tempo,toronto_tempo_kiki_rice,Kiki Rice,1643445,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643445.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_kiki_rice__1643445.png,20058,
toronto_tempo,toronto_tempo_laura_juskaite,Laura Juskaite,1643420,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643420.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_laura_juskaite__1643420.png,19511,
toronto_tempo,toronto_tempo_marina_mabrey,Marina Mabrey,1629497,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629497.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_marina_mabrey__1629497.png,17757,
toronto_tempo,toronto_tempo_teonni_key,Teonni Key,1643457,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643457.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_teonni_key__1643457.png,20429,
toronto_tempo,toronto_tempo_nyara_sabally,Nyara Sabally,1631055,https://cdn.wnba.com/headshots/wnba/latest/260x190/1631055.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_nyara_sabally__1631055.png,16350,
toronto_tempo,toronto_tempo_maria_conde,Maria Conde,1629576,https://cdn.wnba.com/headshots/wnba/latest/260x190/1629576.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_maria_conde__1629576.png,4030,
toronto_tempo,toronto_tempo_kia_nurse,Kia Nurse,1628915,https://cdn.wnba.com/headshots/wnba/latest/260x190/1628915.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_kia_nurse__1628915.png,24219,
toronto_tempo,toronto_tempo_temi_fagbenle,Temi Fagbenle,1627701,https://cdn.wnba.com/headshots/wnba/latest/260x190/1627701.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_temi_fagbenle__1627701.png,22713,
toronto_tempo,toronto_tempo_brittney_sykes,Brittney Sykes,1628279,https://cdn.wnba.com/headshots/wnba/latest/260x190/1628279.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_brittney_sykes__1628279.png,17135,
toronto_tempo,toronto_tempo_isabelle_harrison,Isabelle Harrison,204330,https://cdn.wnba.com/headshots/wnba/latest/260x190/204330.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_isabelle_harrison__204330.png,20810,
toronto_tempo,toronto_tempo_julie_allemand,Julie Allemand,1627700,https://cdn.wnba.com/headshots/wnba/latest/260x190/1627700.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_julie_allemand__1627700.png,16350,
toronto_tempo,toronto_tempo_tima_pouye,Tima Pouye,1643647,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643647.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/toronto_tempo/toronto_tempo_tima_pouye__1643647.png,4030,
washington_mystics,washington_mystics_shakira_austin,Shakira Austin,1631022,https://cdn.wnba.com/headshots/wnba/latest/260x190/1631022.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/washington_mystics/washington_mystics_shakira_austin__1631022.png,22711,
washington_mystics,washington_mystics_alicia_florez,Alicia Florez,1643644,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643644.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/washington_mystics/washington_mystics_alicia_florez__1643644.png,17716,
washington_mystics,washington_mystics_rori_harmon,Rori Harmon,1643450,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643450.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/washington_mystics/washington_mystics_rori_harmon__1643450.png,22640,
washington_mystics,washington_mystics_darianna_littlepage_buggs,Darianna Littlepage-Buggs,1643440,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643440.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/washington_mystics/washington_mystics_darianna_littlepage_buggs__1643440.png,24493,
washington_mystics,washington_mystics_georgia_amoore,Georgia Amoore,1642781,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642781.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/washington_mystics/washington_mystics_georgia_amoore__1642781.png,21333,
washington_mystics,washington_mystics_michaela_onyenwere,Michaela Onyenwere,1630446,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630446.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/washington_mystics/washington_mystics_michaela_onyenwere__1630446.png,18932,
washington_mystics,washington_mystics_cassandre_prosper,Cassandre Prosper,1643467,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643467.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/washington_mystics/washington_mystics_cassandre_prosper__1643467.png,17935,
washington_mystics,washington_mystics_sonia_citron,Sonia Citron,1642785,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642785.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/washington_mystics/washington_mystics_sonia_citron__1642785.png,17479,
washington_mystics,washington_mystics_cotie_mcmahon,Cotie McMahon,1643430,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643430.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/washington_mystics/washington_mystics_cotie_mcmahon__1643430.png,21515,
washington_mystics,washington_mystics_angela_dugalic,Angela Dugalic,1643455,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643455.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/washington_mystics/washington_mystics_angela_dugalic__1643455.png,22032,
washington_mystics,washington_mystics_lucy_olsen,Lucy Olsen,1642802,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642802.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/washington_mystics/washington_mystics_lucy_olsen__1642802.png,22243,
washington_mystics,washington_mystics_kiki_iriafen,Kiki Iriafen,1642792,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642792.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/washington_mystics/washington_mystics_kiki_iriafen__1642792.png,23320,
washington_mystics,washington_mystics_lauren_betts,Lauren Betts,1643427,https://cdn.wnba.com/headshots/wnba/latest/260x190/1643427.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/washington_mystics/washington_mystics_lauren_betts__1643427.png,20584,
dallas_wings,dallas_wings_odyssey_sims,Odyssey Sims,203824,https://cdn.wnba.com/headshots/wnba/latest/260x190/203824.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_odyssey_sims__203824.png,18532,
dallas_wings,dallas_wings_sug_sutton,Sug Sutton,1630134,https://cdn.wnba.com/headshots/wnba/latest/260x190/1630134.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_sug_sutton__1630134.png,15335,
dallas_wings,dallas_wings_paige_bueckers,Paige Bueckers,1642784,https://cdn.wnba.com/headshots/wnba/latest/260x190/1642784.png,downloaded,outputs/latest/review_files/athlete_image_approval_pack/downloads/dallas_wings/dallas_wings_paige_bueckers__1642784.png,19997,
