athlete_id,display_name,team_id,provider_player_id,approved_file,approved_marker,source_file,approved_at_utc,decision_source
indiana_fever_grace_vanslooten,Grace VanSlooten,indiana_fever,1643453,assets/leagues/wnba/athletes/indiana_fever_grace_vanslooten/headshot.png,assets/leagues/wnba/athletes/indiana_fever_grace_vanslooten/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_grace_vanslooten__1643453.png,2026-06-16T02:49:50.245998+00:00,default
indiana_fever_makayla_timpson,Makayla Timpson,indiana_fever,1642815,assets/leagues/wnba/athletes/indiana_fever_makayla_timpson/headshot.png,assets/leagues/wnba/athletes/indiana_fever_makayla_timpson/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_makayla_timpson__1642815.png,2026-06-16T02:49:50.246318+00:00,default
indiana_fever_caitlin_clark,Caitlin Clark,indiana_fever,1642286,assets/leagues/wnba/athletes/indiana_fever_caitlin_clark/headshot.png,assets/leagues/wnba/athletes/indiana_fever_caitlin_clark/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_caitlin_clark__1642286.png,2026-06-16T02:49:50.246640+00:00,default
indiana_fever_bree_hall,Bree Hall,indiana_fever,1642788,assets/leagues/wnba/athletes/indiana_fever_bree_hall/headshot.png,assets/leagues/wnba/athletes/indiana_fever_bree_hall/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_bree_hall__1642788.png,2026-06-16T02:49:50.246991+00:00,default
indiana_fever_monique_billings,Monique Billings,indiana_fever,1628881,assets/leagues/wnba/athletes/indiana_fever_monique_billings/headshot.png,assets/leagues/wnba/athletes/indiana_fever_monique_billings/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_monique_billings__1628881.png,2026-06-16T02:49:50.247320+00:00,default
indiana_fever_tyasha_harris,Tyasha Harris,indiana_fever,1630112,assets/leagues/wnba/athletes/indiana_fever_tyasha_harris/headshot.png,assets/leagues/wnba/athletes/indiana_fever_tyasha_harris/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/indiana_fever/indiana_fever_tyasha_harris__1630112.png,2026-06-16T02:49:50.247647+00:00,default
new_york_liberty_satou_sabally,Satou Sabally,new_york_liberty,1630149,assets/leagues/wnba/athletes/new_york_liberty_satou_sabally/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_satou_sabally/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_satou_sabally__1630149.png,2026-06-16T02:49:50.247999+00:00,default
new_york_liberty_marine_fauthoux,Marine Fauthoux,new_york_liberty,1630469,assets/leagues/wnba/athletes/new_york_liberty_marine_fauthoux/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_marine_fauthoux/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_marine_fauthoux__1630469.png,2026-06-16T02:49:50.248325+00:00,default
new_york_liberty_rebekah_gardner,Rebekah Gardner,new_york_liberty,203822,assets/leagues/wnba/athletes/new_york_liberty_rebekah_gardner/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_rebekah_gardner/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_rebekah_gardner__203822.png,2026-06-16T02:49:50.248653+00:00,default
new_york_liberty_leonie_fiebich,Leonie Fiebich,new_york_liberty,204296,assets/leagues/wnba/athletes/new_york_liberty_leonie_fiebich/headshot.png,assets/leagues/wnba/athletes/new_york_liberty_leonie_fiebich/headshot.png.approved,outputs/latest/review_files/athlete_image_approval_pack/downloads/new_york_liberty/new_york_liberty_leonie_fiebich__204296.png,2026-06-16T02:49:50.249007+00:00,default
